booker,game_teams,game_time,log,team1,team2,tie,url
Asianodds,"Cronenberger - Baumberg Betting Odds, Soccer - Oberliga Niederrhein","Today, 14 Aug  2019, 17:30",08/14/19 02:44 PM,6.20,5.15,1.43,https://www.oddsportal.com/soccer/germany/oberliga-niederrhein/cronenberger-baumberg-W4dMvAD6/
Bethard,"Cronenberger - Baumberg Betting Odds, Soccer - Oberliga Niederrhein","Today, 14 Aug  2019, 17:30",08/14/19 02:44 PM,5.60,4.9,1.34,https://www.oddsportal.com/soccer/germany/oberliga-niederrhein/cronenberger-baumberg-W4dMvAD6/
bwin,"Cronenberger - Baumberg Betting Odds, Soccer - Oberliga Niederrhein","Today, 14 Aug  2019, 17:30",08/14/19 02:44 PM,6.00,5.25,1.33,https://www.oddsportal.com/soccer/germany/oberliga-niederrhein/cronenberger-baumberg-W4dMvAD6/
Marathonbet,"Cronenberger - Baumberg Betting Odds, Soccer - Oberliga Niederrhein","Today, 14 Aug  2019, 17:30",08/14/19 02:44 PM,5.40,4.7,1.44,https://www.oddsportal.com/soccer/germany/oberliga-niederrhein/cronenberger-baumberg-W4dMvAD6/
Pinnacle,"Cronenberger - Baumberg Betting Odds, Soccer - Oberliga Niederrhein","Today, 14 Aug  2019, 17:30",08/14/19 02:44 PM,5.90,5.15,1.43,https://www.oddsportal.com/soccer/germany/oberliga-niederrhein/cronenberger-baumberg-W4dMvAD6/
Unibet,"Cronenberger - Baumberg Betting Odds, Soccer - Oberliga Niederrhein","Today, 14 Aug  2019, 17:30",08/14/19 02:44 PM,5.00,4.6,1.35,https://www.oddsportal.com/soccer/germany/oberliga-niederrhein/cronenberger-baumberg-W4dMvAD6/
William Hill,"Cronenberger - Baumberg Betting Odds, Soccer - Oberliga Niederrhein","Today, 14 Aug  2019, 17:30",08/14/19 02:44 PM,6.00,4.75,1.38,https://www.oddsportal.com/soccer/germany/oberliga-niederrhein/cronenberger-baumberg-W4dMvAD6/
best deal,"Cronenberger - Baumberg Betting Odds, Soccer - Oberliga Niederrhein","Today, 14 Aug  2019, 17:30",08/14/19 02:44 PM,6.20,5.25,1.45,https://www.oddsportal.com/soccer/germany/oberliga-niederrhein/cronenberger-baumberg-W4dMvAD6/
18bet,IN-PLAY ODDS: FC Monheim - Kleve Soccer Oberliga Niederrhein Betting Odds,"Today, 14 Aug  2019, 17:30",08/14/19 02:44 PM,1.20,5.5,11.0,https://www.oddsportal.com/soccer/germany/oberliga-niederrhein/fc-monheim-kleve-bRSIwUSC/inplay-odds/
1xBet,IN-PLAY ODDS: FC Monheim - Kleve Soccer Oberliga Niederrhein Betting Odds,"Today, 14 Aug  2019, 17:30",08/14/19 02:44 PM,1.24,5.8,10.5,https://www.oddsportal.com/soccer/germany/oberliga-niederrhein/fc-monheim-kleve-bRSIwUSC/inplay-odds/
Asianodds,IN-PLAY ODDS: FC Monheim - Kleve Soccer Oberliga Niederrhein Betting Odds,"Today, 14 Aug  2019, 17:30",08/14/19 02:44 PM,1.23,5.38,23.0,https://www.oddsportal.com/soccer/germany/oberliga-niederrhein/fc-monheim-kleve-bRSIwUSC/inplay-odds/
Bethard,IN-PLAY ODDS: FC Monheim - Kleve Soccer Oberliga Niederrhein Betting Odds,"Today, 14 Aug  2019, 17:30",08/14/19 02:44 PM,1.18,4.95,11.75,https://www.oddsportal.com/soccer/germany/oberliga-niederrhein/fc-monheim-kleve-bRSIwUSC/inplay-odds/
bwin,IN-PLAY ODDS: FC Monheim - Kleve Soccer Oberliga Niederrhein Betting Odds,"Today, 14 Aug  2019, 17:30",08/14/19 02:44 PM,1.20,5.0,12.5,https://www.oddsportal.com/soccer/germany/oberliga-niederrhein/fc-monheim-kleve-bRSIwUSC/inplay-odds/
Marathonbet,IN-PLAY ODDS: FC Monheim - Kleve Soccer Oberliga Niederrhein Betting Odds,"Today, 14 Aug  2019, 17:30",08/14/19 02:44 PM,1.24,5.25,12.75,https://www.oddsportal.com/soccer/germany/oberliga-niederrhein/fc-monheim-kleve-bRSIwUSC/inplay-odds/
Pinnacle,IN-PLAY ODDS: FC Monheim - Kleve Soccer Oberliga Niederrhein Betting Odds,"Today, 14 Aug  2019, 17:30",08/14/19 02:44 PM,1.23,5.38,15.71,https://www.oddsportal.com/soccer/germany/oberliga-niederrhein/fc-monheim-kleve-bRSIwUSC/inplay-odds/
Unibet,IN-PLAY ODDS: FC Monheim - Kleve Soccer Oberliga Niederrhein Betting Odds,"Today, 14 Aug  2019, 17:30",08/14/19 02:44 PM,1.19,5.5,15.0,https://www.oddsportal.com/soccer/germany/oberliga-niederrhein/fc-monheim-kleve-bRSIwUSC/inplay-odds/
best deal,IN-PLAY ODDS: FC Monheim - Kleve Soccer Oberliga Niederrhein Betting Odds,"Today, 14 Aug  2019, 17:30",08/14/19 02:44 PM,1.24,5.8,23.0,https://www.oddsportal.com/soccer/germany/oberliga-niederrhein/fc-monheim-kleve-bRSIwUSC/inplay-odds/
18bet,"FC Monheim - Kleve Betting Odds, Soccer - Oberliga Niederrhein","Today, 14 Aug  2019, 17:30",08/14/19 02:44 PM,1.73,4.0,3.9,https://www.oddsportal.com/soccer/germany/oberliga-niederrhein/fc-monheim-kleve-bRSIwUSC/
1xBet,"FC Monheim - Kleve Betting Odds, Soccer - Oberliga Niederrhein","Today, 14 Aug  2019, 17:30",08/14/19 02:44 PM,1.73,3.98,3.86,https://www.oddsportal.com/soccer/germany/oberliga-niederrhein/fc-monheim-kleve-bRSIwUSC/
Asianodds,"FC Monheim - Kleve Betting Odds, Soccer - Oberliga Niederrhein","Today, 14 Aug  2019, 17:30",08/14/19 02:44 PM,1.76,4.07,4.16,https://www.oddsportal.com/soccer/germany/oberliga-niederrhein/fc-monheim-kleve-bRSIwUSC/
Bethard,"FC Monheim - Kleve Betting Odds, Soccer - Oberliga Niederrhein","Today, 14 Aug  2019, 17:30",08/14/19 02:44 PM,1.67,4.1,3.55,https://www.oddsportal.com/soccer/germany/oberliga-niederrhein/fc-monheim-kleve-bRSIwUSC/
bwin,"FC Monheim - Kleve Betting Odds, Soccer - Oberliga Niederrhein","Today, 14 Aug  2019, 17:30",08/14/19 02:44 PM,1.70,4.25,3.5,https://www.oddsportal.com/soccer/germany/oberliga-niederrhein/fc-monheim-kleve-bRSIwUSC/
Marathonbet,"FC Monheim - Kleve Betting Odds, Soccer - Oberliga Niederrhein","Today, 14 Aug  2019, 17:30",08/14/19 02:44 PM,1.73,3.94,3.82,https://www.oddsportal.com/soccer/germany/oberliga-niederrhein/fc-monheim-kleve-bRSIwUSC/
Pinnacle,"FC Monheim - Kleve Betting Odds, Soccer - Oberliga Niederrhein","Today, 14 Aug  2019, 17:30",08/14/19 02:44 PM,1.76,4.07,4.16,https://www.oddsportal.com/soccer/germany/oberliga-niederrhein/fc-monheim-kleve-bRSIwUSC/
Unibet,"FC Monheim - Kleve Betting Odds, Soccer - Oberliga Niederrhein","Today, 14 Aug  2019, 17:30",08/14/19 02:44 PM,1.55,3.85,4.1,https://www.oddsportal.com/soccer/germany/oberliga-niederrhein/fc-monheim-kleve-bRSIwUSC/
William Hill,"FC Monheim - Kleve Betting Odds, Soccer - Oberliga Niederrhein","Today, 14 Aug  2019, 17:30",08/14/19 02:44 PM,1.70,3.8,4.0,https://www.oddsportal.com/soccer/germany/oberliga-niederrhein/fc-monheim-kleve-bRSIwUSC/
best deal,"FC Monheim - Kleve Betting Odds, Soccer - Oberliga Niederrhein","Today, 14 Aug  2019, 17:30",08/14/19 02:44 PM,1.76,4.25,4.16,https://www.oddsportal.com/soccer/germany/oberliga-niederrhein/fc-monheim-kleve-bRSIwUSC/
18bet,IN-PLAY ODDS: Germania Ratingen - Hilden Soccer Oberliga Niederrhein Betting Odds,"Today, 14 Aug  2019, 17:30",08/14/19 02:44 PM,1.03,9.0,45.0,https://www.oddsportal.com/soccer/germany/oberliga-niederrhein/germania-ratingen-hilden-xIRMxlrJ/inplay-odds/
1xBet,IN-PLAY ODDS: Germania Ratingen - Hilden Soccer Oberliga Niederrhein Betting Odds,"Today, 14 Aug  2019, 17:30",08/14/19 02:44 PM,1.04,13.5,27.0,https://www.oddsportal.com/soccer/germany/oberliga-niederrhein/germania-ratingen-hilden-xIRMxlrJ/inplay-odds/
Asianodds,IN-PLAY ODDS: Germania Ratingen - Hilden Soccer Oberliga Niederrhein Betting Odds,"Today, 14 Aug  2019, 17:30",08/14/19 02:44 PM,1.04,18.23,70.83,https://www.oddsportal.com/soccer/germany/oberliga-niederrhein/germania-ratingen-hilden-xIRMxlrJ/inplay-odds/
Bethard,IN-PLAY ODDS: Germania Ratingen - Hilden Soccer Oberliga Niederrhein Betting Odds,"Today, 14 Aug  2019, 17:30",08/14/19 02:44 PM,1.01,9.25,25.75,https://www.oddsportal.com/soccer/germany/oberliga-niederrhein/germania-ratingen-hilden-xIRMxlrJ/inplay-odds/
bwin,IN-PLAY ODDS: Germania Ratingen - Hilden Soccer Oberliga Niederrhein Betting Odds,"Today, 14 Aug  2019, 17:30",08/14/19 02:44 PM,1.02,10.0,31.0,https://www.oddsportal.com/soccer/germany/oberliga-niederrhein/germania-ratingen-hilden-xIRMxlrJ/inplay-odds/
Marathonbet,IN-PLAY ODDS: Germania Ratingen - Hilden Soccer Oberliga Niederrhein Betting Odds,"Today, 14 Aug  2019, 17:30",08/14/19 02:44 PM,1.04,12.75,29.0,https://www.oddsportal.com/soccer/germany/oberliga-niederrhein/germania-ratingen-hilden-xIRMxlrJ/inplay-odds/
Pinnacle,IN-PLAY ODDS: Germania Ratingen - Hilden Soccer Oberliga Niederrhein Betting Odds,"Today, 14 Aug  2019, 17:30",08/14/19 02:44 PM,1.03,18.23,70.83,https://www.oddsportal.com/soccer/germany/oberliga-niederrhein/germania-ratingen-hilden-xIRMxlrJ/inplay-odds/
Unibet,IN-PLAY ODDS: Germania Ratingen - Hilden Soccer Oberliga Niederrhein Betting Odds,"Today, 14 Aug  2019, 17:30",08/14/19 02:44 PM,1.04,12.5,35.0,https://www.oddsportal.com/soccer/germany/oberliga-niederrhein/germania-ratingen-hilden-xIRMxlrJ/inplay-odds/
best deal,IN-PLAY ODDS: Germania Ratingen - Hilden Soccer Oberliga Niederrhein Betting Odds,"Today, 14 Aug  2019, 17:30",08/14/19 02:44 PM,1.04,9.25,70.83,https://www.oddsportal.com/soccer/germany/oberliga-niederrhein/germania-ratingen-hilden-xIRMxlrJ/inplay-odds/
18bet,"Germania Ratingen - Hilden Betting Odds, Soccer - Oberliga Niederrhein","Today, 14 Aug  2019, 17:30",08/14/19 02:44 PM,2.10,3.8,2.85,https://www.oddsportal.com/soccer/germany/oberliga-niederrhein/germania-ratingen-hilden-xIRMxlrJ/
1xBet,"Germania Ratingen - Hilden Betting Odds, Soccer - Oberliga Niederrhein","Today, 14 Aug  2019, 17:30",08/14/19 02:44 PM,2.00,3.72,3.1,https://www.oddsportal.com/soccer/germany/oberliga-niederrhein/germania-ratingen-hilden-xIRMxlrJ/
Asianodds,"Germania Ratingen - Hilden Betting Odds, Soccer - Oberliga Niederrhein","Today, 14 Aug  2019, 17:30",08/14/19 02:44 PM,2.17,3.95,2.97,https://www.oddsportal.com/soccer/germany/oberliga-niederrhein/germania-ratingen-hilden-xIRMxlrJ/
Bethard,"Germania Ratingen - Hilden Betting Odds, Soccer - Oberliga Niederrhein","Today, 14 Aug  2019, 17:30",08/14/19 02:44 PM,2.00,3.85,2.7,https://www.oddsportal.com/soccer/germany/oberliga-niederrhein/germania-ratingen-hilden-xIRMxlrJ/
bwin,"Germania Ratingen - Hilden Betting Odds, Soccer - Oberliga Niederrhein","Today, 14 Aug  2019, 17:30",08/14/19 02:44 PM,2.05,3.8,2.8,https://www.oddsportal.com/soccer/germany/oberliga-niederrhein/germania-ratingen-hilden-xIRMxlrJ/
Marathonbet,"Germania Ratingen - Hilden Betting Odds, Soccer - Oberliga Niederrhein","Today, 14 Aug  2019, 17:30",08/14/19 02:44 PM,2.06,3.75,2.93,https://www.oddsportal.com/soccer/germany/oberliga-niederrhein/germania-ratingen-hilden-xIRMxlrJ/
Pinnacle,"Germania Ratingen - Hilden Betting Odds, Soccer - Oberliga Niederrhein","Today, 14 Aug  2019, 17:30",08/14/19 02:44 PM,2.17,3.95,2.97,https://www.oddsportal.com/soccer/germany/oberliga-niederrhein/germania-ratingen-hilden-xIRMxlrJ/
Unibet,"Germania Ratingen - Hilden Betting Odds, Soccer - Oberliga Niederrhein","Today, 14 Aug  2019, 17:30",08/14/19 02:44 PM,2.06,3.75,2.5,https://www.oddsportal.com/soccer/germany/oberliga-niederrhein/germania-ratingen-hilden-xIRMxlrJ/
William Hill,"Germania Ratingen - Hilden Betting Odds, Soccer - Oberliga Niederrhein","Today, 14 Aug  2019, 17:30",08/14/19 02:44 PM,2.10,3.5,3.0,https://www.oddsportal.com/soccer/germany/oberliga-niederrhein/germania-ratingen-hilden-xIRMxlrJ/
best deal,"Germania Ratingen - Hilden Betting Odds, Soccer - Oberliga Niederrhein","Today, 14 Aug  2019, 17:30",08/14/19 02:44 PM,2.17,3.95,3.1,https://www.oddsportal.com/soccer/germany/oberliga-niederrhein/germania-ratingen-hilden-xIRMxlrJ/
18bet,IN-PLAY ODDS: Meerbusch - Straelen Soccer Oberliga Niederrhein Betting Odds,"Today, 14 Aug  2019, 17:30",08/14/19 02:44 PM,9.50,3.6,1.4,https://www.oddsportal.com/soccer/germany/oberliga-niederrhein/meerbusch-straelen-hEcIujb0/inplay-odds/
1xBet,IN-PLAY ODDS: Meerbusch - Straelen Soccer Oberliga Niederrhein Betting Odds,"Today, 14 Aug  2019, 17:30",08/14/19 02:44 PM,8.40,4.22,1.4,https://www.oddsportal.com/soccer/germany/oberliga-niederrhein/meerbusch-straelen-hEcIujb0/inplay-odds/
Asianodds,IN-PLAY ODDS: Meerbusch - Straelen Soccer Oberliga Niederrhein Betting Odds,"Today, 14 Aug  2019, 17:30",08/14/19 02:44 PM,9.75,4.38,1.36,https://www.oddsportal.com/soccer/germany/oberliga-niederrhein/meerbusch-straelen-hEcIujb0/inplay-odds/
Bethard,IN-PLAY ODDS: Meerbusch - Straelen Soccer Oberliga Niederrhein Betting Odds,"Today, 14 Aug  2019, 17:30",08/14/19 02:44 PM,2.90,3.15,2.1,https://www.oddsportal.com/soccer/germany/oberliga-niederrhein/meerbusch-straelen-hEcIujb0/inplay-odds/
bwin,IN-PLAY ODDS: Meerbusch - Straelen Soccer Oberliga Niederrhein Betting Odds,"Today, 14 Aug  2019, 17:30",08/14/19 02:44 PM,9.25,4.25,1.3,https://www.oddsportal.com/soccer/germany/oberliga-niederrhein/meerbusch-straelen-hEcIujb0/inplay-odds/
Marathonbet,IN-PLAY ODDS: Meerbusch - Straelen Soccer Oberliga Niederrhein Betting Odds,"Today, 14 Aug  2019, 17:30",08/14/19 02:44 PM,9.10,4.15,1.38,https://www.oddsportal.com/soccer/germany/oberliga-niederrhein/meerbusch-straelen-hEcIujb0/inplay-odds/
Pinnacle,IN-PLAY ODDS: Meerbusch - Straelen Soccer Oberliga Niederrhein Betting Odds,"Today, 14 Aug  2019, 17:30",08/14/19 02:44 PM,9.75,4.38,1.36,https://www.oddsportal.com/soccer/germany/oberliga-niederrhein/meerbusch-straelen-hEcIujb0/inplay-odds/
Unibet,IN-PLAY ODDS: Meerbusch - Straelen Soccer Oberliga Niederrhein Betting Odds,"Today, 14 Aug  2019, 17:30",08/14/19 02:44 PM,10.00,4.5,1.29,https://www.oddsportal.com/soccer/germany/oberliga-niederrhein/meerbusch-straelen-hEcIujb0/inplay-odds/
best deal,IN-PLAY ODDS: Meerbusch - Straelen Soccer Oberliga Niederrhein Betting Odds,"Today, 14 Aug  2019, 17:30",08/14/19 02:44 PM,9.75,4.5,2.1,https://www.oddsportal.com/soccer/germany/oberliga-niederrhein/meerbusch-straelen-hEcIujb0/inplay-odds/
18bet,"Meerbusch - Straelen Betting Odds, Soccer - Oberliga Niederrhein","Today, 14 Aug  2019, 17:30",08/14/19 02:44 PM,2.80,3.6,2.25,https://www.oddsportal.com/soccer/germany/oberliga-niederrhein/meerbusch-straelen-hEcIujb0/
1xBet,"Meerbusch - Straelen Betting Odds, Soccer - Oberliga Niederrhein","Today, 14 Aug  2019, 17:30",08/14/19 02:44 PM,2.94,4.02,1.98,https://www.oddsportal.com/soccer/germany/oberliga-niederrhein/meerbusch-straelen-hEcIujb0/
Asianodds,"Meerbusch - Straelen Betting Odds, Soccer - Oberliga Niederrhein","Today, 14 Aug  2019, 17:30",08/14/19 02:44 PM,2.88,3.68,2.32,https://www.oddsportal.com/soccer/germany/oberliga-niederrhein/meerbusch-straelen-hEcIujb0/
Bethard,"Meerbusch - Straelen Betting Odds, Soccer - Oberliga Niederrhein","Today, 14 Aug  2019, 17:30",08/14/19 02:44 PM,2.45,3.75,2.15,https://www.oddsportal.com/soccer/germany/oberliga-niederrhein/meerbusch-straelen-hEcIujb0/
bwin,"Meerbusch - Straelen Betting Odds, Soccer - Oberliga Niederrhein","Today, 14 Aug  2019, 17:30",08/14/19 02:44 PM,2.85,3.5,2.1,https://www.oddsportal.com/soccer/germany/oberliga-niederrhein/meerbusch-straelen-hEcIujb0/
Marathonbet,"Meerbusch - Straelen Betting Odds, Soccer - Oberliga Niederrhein","Today, 14 Aug  2019, 17:30",08/14/19 02:44 PM,2.74,3.7,2.18,https://www.oddsportal.com/soccer/germany/oberliga-niederrhein/meerbusch-straelen-hEcIujb0/
Pinnacle,"Meerbusch - Straelen Betting Odds, Soccer - Oberliga Niederrhein","Today, 14 Aug  2019, 17:30",08/14/19 02:44 PM,2.88,3.68,2.32,https://www.oddsportal.com/soccer/germany/oberliga-niederrhein/meerbusch-straelen-hEcIujb0/
Unibet,"Meerbusch - Straelen Betting Odds, Soccer - Oberliga Niederrhein","Today, 14 Aug  2019, 17:30",08/14/19 02:44 PM,2.75,3.75,1.93,https://www.oddsportal.com/soccer/germany/oberliga-niederrhein/meerbusch-straelen-hEcIujb0/
William Hill,"Meerbusch - Straelen Betting Odds, Soccer - Oberliga Niederrhein","Today, 14 Aug  2019, 17:30",08/14/19 02:44 PM,2.80,3.5,2.2,https://www.oddsportal.com/soccer/germany/oberliga-niederrhein/meerbusch-straelen-hEcIujb0/
best deal,"Meerbusch - Straelen Betting Odds, Soccer - Oberliga Niederrhein","Today, 14 Aug  2019, 17:30",08/14/19 02:44 PM,2.94,4.02,2.32,https://www.oddsportal.com/soccer/germany/oberliga-niederrhein/meerbusch-straelen-hEcIujb0/
18bet,IN-PLAY ODDS: SC Velbert - Niederwenigern Soccer Oberliga Niederrhein Betting Odds,"Today, 14 Aug  2019, 17:30",08/14/19 02:44 PM,8.75,3.6,1.42,https://www.oddsportal.com/soccer/germany/oberliga-niederrhein/sc-velbert-sf-niederwenigern-4OJ80izQ/inplay-odds/
1xBet,IN-PLAY ODDS: SC Velbert - Niederwenigern Soccer Oberliga Niederrhein Betting Odds,"Today, 14 Aug  2019, 17:30",08/14/19 02:44 PM,7.70,4.1,1.44,https://www.oddsportal.com/soccer/germany/oberliga-niederrhein/sc-velbert-sf-niederwenigern-4OJ80izQ/inplay-odds/
Marathonbet,IN-PLAY ODDS: SC Velbert - Niederwenigern Soccer Oberliga Niederrhein Betting Odds,"Today, 14 Aug  2019, 17:30",08/14/19 02:44 PM,8.90,4.1,1.39,https://www.oddsportal.com/soccer/germany/oberliga-niederrhein/sc-velbert-sf-niederwenigern-4OJ80izQ/inplay-odds/
Unibet,IN-PLAY ODDS: SC Velbert - Niederwenigern Soccer Oberliga Niederrhein Betting Odds,"Today, 14 Aug  2019, 17:30",08/14/19 02:44 PM,9.00,3.75,1.4,https://www.oddsportal.com/soccer/germany/oberliga-niederrhein/sc-velbert-sf-niederwenigern-4OJ80izQ/inplay-odds/
best deal,IN-PLAY ODDS: SC Velbert - Niederwenigern Soccer Oberliga Niederrhein Betting Odds,"Today, 14 Aug  2019, 17:30",08/14/19 02:44 PM,9.00,4.1,1.44,https://www.oddsportal.com/soccer/germany/oberliga-niederrhein/sc-velbert-sf-niederwenigern-4OJ80izQ/inplay-odds/
18bet,"SC Velbert - Niederwenigern Betting Odds, Soccer - Oberliga Niederrhein","Today, 14 Aug  2019, 17:30",08/14/19 02:44 PM,2.00,3.8,3.0,https://www.oddsportal.com/soccer/germany/oberliga-niederrhein/sc-velbert-sf-niederwenigern-4OJ80izQ/
1xBet,"SC Velbert - Niederwenigern Betting Odds, Soccer - Oberliga Niederrhein","Today, 14 Aug  2019, 17:30",08/14/19 02:44 PM,2.04,3.6,3.1,https://www.oddsportal.com/soccer/germany/oberliga-niederrhein/sc-velbert-sf-niederwenigern-4OJ80izQ/
Bethard,"SC Velbert - Niederwenigern Betting Odds, Soccer - Oberliga Niederrhein","Today, 14 Aug  2019, 17:30",08/14/19 02:44 PM,1.95,3.85,2.85,https://www.oddsportal.com/soccer/germany/oberliga-niederrhein/sc-velbert-sf-niederwenigern-4OJ80izQ/
bwin,"SC Velbert - Niederwenigern Betting Odds, Soccer - Oberliga Niederrhein","Today, 14 Aug  2019, 17:30",08/14/19 02:44 PM,1.83,4.0,3.2,https://www.oddsportal.com/soccer/germany/oberliga-niederrhein/sc-velbert-sf-niederwenigern-4OJ80izQ/
Marathonbet,"SC Velbert - Niederwenigern Betting Odds, Soccer - Oberliga Niederrhein","Today, 14 Aug  2019, 17:30",08/14/19 02:44 PM,2.02,3.6,3.13,https://www.oddsportal.com/soccer/germany/oberliga-niederrhein/sc-velbert-sf-niederwenigern-4OJ80izQ/
Pinnacle,"SC Velbert - Niederwenigern Betting Odds, Soccer - Oberliga Niederrhein","Today, 14 Aug  2019, 17:30",08/14/19 02:44 PM,2.09,3.97,3.12,https://www.oddsportal.com/soccer/germany/oberliga-niederrhein/sc-velbert-sf-niederwenigern-4OJ80izQ/
Unibet,"SC Velbert - Niederwenigern Betting Odds, Soccer - Oberliga Niederrhein","Today, 14 Aug  2019, 17:30",08/14/19 02:44 PM,1.82,3.75,3.0,https://www.oddsportal.com/soccer/germany/oberliga-niederrhein/sc-velbert-sf-niederwenigern-4OJ80izQ/
William Hill,"SC Velbert - Niederwenigern Betting Odds, Soccer - Oberliga Niederrhein","Today, 14 Aug  2019, 17:30",08/14/19 02:44 PM,2.05,3.4,3.1,https://www.oddsportal.com/soccer/germany/oberliga-niederrhein/sc-velbert-sf-niederwenigern-4OJ80izQ/
best deal,"SC Velbert - Niederwenigern Betting Odds, Soccer - Oberliga Niederrhein","Today, 14 Aug  2019, 17:30",08/14/19 02:44 PM,2.09,4.0,3.2,https://www.oddsportal.com/soccer/germany/oberliga-niederrhein/sc-velbert-sf-niederwenigern-4OJ80izQ/
18bet,IN-PLAY ODDS: TuRU Dusseldorf - Schonnebeck Soccer Oberliga Niederrhein Betting Odds,"Today, 14 Aug  2019, 17:30",08/14/19 02:44 PM,3.90,2.35,2.4,https://www.oddsportal.com/soccer/germany/oberliga-niederrhein/turu-dusseldorf-schonnebeck-A5dydBrs/inplay-odds/
1xBet,IN-PLAY ODDS: TuRU Dusseldorf - Schonnebeck Soccer Oberliga Niederrhein Betting Odds,"Today, 14 Aug  2019, 17:30",08/14/19 02:44 PM,3.80,2.43,2.53,https://www.oddsportal.com/soccer/germany/oberliga-niederrhein/turu-dusseldorf-schonnebeck-A5dydBrs/inplay-odds/
Asianodds,IN-PLAY ODDS: TuRU Dusseldorf - Schonnebeck Soccer Oberliga Niederrhein Betting Odds,"Today, 14 Aug  2019, 17:30",08/14/19 02:44 PM,4.10,2.19,2.37,https://www.oddsportal.com/soccer/germany/oberliga-niederrhein/turu-dusseldorf-schonnebeck-A5dydBrs/inplay-odds/
Bethard,IN-PLAY ODDS: TuRU Dusseldorf - Schonnebeck Soccer Oberliga Niederrhein Betting Odds,"Today, 14 Aug  2019, 17:30",08/14/19 02:44 PM,3.15,2.35,2.55,https://www.oddsportal.com/soccer/germany/oberliga-niederrhein/turu-dusseldorf-schonnebeck-A5dydBrs/inplay-odds/
bwin,IN-PLAY ODDS: TuRU Dusseldorf - Schonnebeck Soccer Oberliga Niederrhein Betting Odds,"Today, 14 Aug  2019, 17:30",08/14/19 02:44 PM,3.25,2.4,2.6,https://www.oddsportal.com/soccer/germany/oberliga-niederrhein/turu-dusseldorf-schonnebeck-A5dydBrs/inplay-odds/
Marathonbet,IN-PLAY ODDS: TuRU Dusseldorf - Schonnebeck Soccer Oberliga Niederrhein Betting Odds,"Today, 14 Aug  2019, 17:30",08/14/19 02:44 PM,3.68,2.42,2.57,https://www.oddsportal.com/soccer/germany/oberliga-niederrhein/turu-dusseldorf-schonnebeck-A5dydBrs/inplay-odds/
Pinnacle,IN-PLAY ODDS: TuRU Dusseldorf - Schonnebeck Soccer Oberliga Niederrhein Betting Odds,"Today, 14 Aug  2019, 17:30",08/14/19 02:44 PM,3.66,2.63,2.47,https://www.oddsportal.com/soccer/germany/oberliga-niederrhein/turu-dusseldorf-schonnebeck-A5dydBrs/inplay-odds/
Unibet,IN-PLAY ODDS: TuRU Dusseldorf - Schonnebeck Soccer Oberliga Niederrhein Betting Odds,"Today, 14 Aug  2019, 17:30",08/14/19 02:44 PM,3.55,2.43,2.65,https://www.oddsportal.com/soccer/germany/oberliga-niederrhein/turu-dusseldorf-schonnebeck-A5dydBrs/inplay-odds/
best deal,IN-PLAY ODDS: TuRU Dusseldorf - Schonnebeck Soccer Oberliga Niederrhein Betting Odds,"Today, 14 Aug  2019, 17:30",08/14/19 02:44 PM,4.10,2.63,2.65,https://www.oddsportal.com/soccer/germany/oberliga-niederrhein/turu-dusseldorf-schonnebeck-A5dydBrs/inplay-odds/
18bet,"TuRU Dusseldorf - Schonnebeck Betting Odds, Soccer - Oberliga Niederrhein","Today, 14 Aug  2019, 17:30",08/14/19 02:44 PM,2.70,3.8,2.15,https://www.oddsportal.com/soccer/germany/oberliga-niederrhein/turu-dusseldorf-schonnebeck-A5dydBrs/
1xBet,"TuRU Dusseldorf - Schonnebeck Betting Odds, Soccer - Oberliga Niederrhein","Today, 14 Aug  2019, 17:30",08/14/19 02:44 PM,2.69,3.58,2.28,https://www.oddsportal.com/soccer/germany/oberliga-niederrhein/turu-dusseldorf-schonnebeck-A5dydBrs/
Asianodds,"TuRU Dusseldorf - Schonnebeck Betting Odds, Soccer - Oberliga Niederrhein","Today, 14 Aug  2019, 17:30",08/14/19 02:44 PM,2.79,4.21,2.22,https://www.oddsportal.com/soccer/germany/oberliga-niederrhein/turu-dusseldorf-schonnebeck-A5dydBrs/
Bethard,"TuRU Dusseldorf - Schonnebeck Betting Odds, Soccer - Oberliga Niederrhein","Today, 14 Aug  2019, 17:30",08/14/19 02:44 PM,2.50,3.85,2.15,https://www.oddsportal.com/soccer/germany/oberliga-niederrhein/turu-dusseldorf-schonnebeck-A5dydBrs/
bwin,"TuRU Dusseldorf - Schonnebeck Betting Odds, Soccer - Oberliga Niederrhein","Today, 14 Aug  2019, 17:30",08/14/19 02:44 PM,2.40,4.0,2.25,https://www.oddsportal.com/soccer/germany/oberliga-niederrhein/turu-dusseldorf-schonnebeck-A5dydBrs/
Marathonbet,"TuRU Dusseldorf - Schonnebeck Betting Odds, Soccer - Oberliga Niederrhein","Today, 14 Aug  2019, 17:30",08/14/19 02:44 PM,2.74,3.6,2.22,https://www.oddsportal.com/soccer/germany/oberliga-niederrhein/turu-dusseldorf-schonnebeck-A5dydBrs/
Pinnacle,"TuRU Dusseldorf - Schonnebeck Betting Odds, Soccer - Oberliga Niederrhein","Today, 14 Aug  2019, 17:30",08/14/19 02:44 PM,2.79,4.21,2.2,https://www.oddsportal.com/soccer/germany/oberliga-niederrhein/turu-dusseldorf-schonnebeck-A5dydBrs/
