log,player1,player2,service,game1,game2,score,odds1,odds2
2019-09-06 14:46:38,E. Mertens/A. Sabalenka,C. Dolehide/V. King,player1,40,30,"[3, 3][-, -][-, -]",0.79,0.28
2019-09-06 14:47:00,E. Mertens/A. Sabalenka,C. Dolehide/V. King,player2,0,0,"[4, 3][-, -][-, -]",0.82,0.25
2019-09-06 14:49:09,E. Mertens/A. Sabalenka,C. Dolehide/V. King,player2,15,0,"[4, 3][-, -][-, -]",0.82,0.25
2019-09-06 14:49:14,E. Mertens/A. Sabalenka,C. Dolehide/V. King,player2,15,0,"[4, 3][-, -][-, -]",0.85,0.22
2019-09-06 14:49:41,E. Mertens/A. Sabalenka,C. Dolehide/V. King,player2,15,15,"[4, 3][-, -][-, -]",0.82,0.25
2019-09-06 14:50:13,E. Mertens/A. Sabalenka,C. Dolehide/V. King,player2,15,30,"[4, 3][-, -][-, -]",0.79,0.28
2019-09-06 14:50:56,E. Mertens/A. Sabalenka,C. Dolehide/V. King,player2,30,30,"[4, 3][-, -][-, -]",0.79,0.28
2019-09-06 14:51:01,E. Mertens/A. Sabalenka,C. Dolehide/V. King,player2,30,30,"[4, 3][-, -][-, -]",0.82,0.25
2019-09-06 14:51:29,E. Mertens/A. Sabalenka,C. Dolehide/V. King,player2,40,30,"[4, 3][-, -][-, -]",0.82,0.25
2019-09-06 14:51:34,E. Mertens/A. Sabalenka,C. Dolehide/V. King,player2,40,30,"[4, 3][-, -][-, -]",0.87,0.2
2019-09-06 14:51:56,E. Mertens/A. Sabalenka,C. Dolehide/V. King,player2,40,30,"[4, 3][-, -][-, -]",0.88,0.19
2019-09-06 14:52:12,E. Mertens/A. Sabalenka,C. Dolehide/V. King,player2,40,40,"[4, 3][-, -][-, -]",0.83,0.24
2019-09-06 14:52:49,E. Mertens/A. Sabalenka,C. Dolehide/V. King,player2,40,ADV,"[4, 3][-, -][-, -]",0.79,0.28
2019-09-06 14:53:16,E. Mertens/A. Sabalenka,C. Dolehide/V. King,player2,40,ADV,"[4, 3][-, -][-, -]",0.8,0.27
2019-09-06 14:53:49,E. Mertens/A. Sabalenka,C. Dolehide/V. King,player1,0,0,"[4, 4][-, -][-, -]",0.75,0.32
2019-09-06 14:54:21,E. Mertens/A. Sabalenka,C. Dolehide/V. King,player1,0,15,"[4, 4][-, -][-, -]",0.75,0.32
2019-09-06 14:54:26,E. Mertens/A. Sabalenka,C. Dolehide/V. King,player1,0,15,"[4, 4][-, -][-, -]",0.71,0.36
2019-09-06 14:54:59,E. Mertens/A. Sabalenka,C. Dolehide/V. King,player1,0,30,"[4, 4][-, -][-, -]",0.71,0.36
2019-09-06 14:55:04,E. Mertens/A. Sabalenka,C. Dolehide/V. King,player1,0,30,"[4, 4][-, -][-, -]",0.65,0.42
2019-09-06 14:55:31,E. Mertens/A. Sabalenka,C. Dolehide/V. King,player1,15,30,"[4, 4][-, -][-, -]",0.69,0.38
2019-09-06 14:56:08,E. Mertens/A. Sabalenka,C. Dolehide/V. King,player1,15,40,"[4, 4][-, -][-, -]",0.63,0.44
2019-09-06 14:56:35,E. Mertens/A. Sabalenka,C. Dolehide/V. King,player1,30,40,"[4, 4][-, -][-, -]",0.67,0.4
2019-09-06 14:57:08,E. Mertens/A. Sabalenka,C. Dolehide/V. King,player2,0,0,"[4, 5][-, -][-, -]",0.58,0.49
2019-09-06 14:58:55,E. Mertens/A. Sabalenka,C. Dolehide/V. King,player2,15,0,"[4, 5][-, -][-, -]",0.64,0.43
2019-09-06 14:59:22,E. Mertens/A. Sabalenka,C. Dolehide/V. King,player2,15,0,"[4, 5][-, -][-, -]",0.65,0.43
2019-09-06 14:59:32,E. Mertens/A. Sabalenka,C. Dolehide/V. King,player2,30,0,"[4, 5][-, -][-, -]",0.69,0.38
2019-09-06 15:00:10,E. Mertens/A. Sabalenka,C. Dolehide/V. King,player2,30,15,"[4, 5][-, -][-, -]",0.65,0.43
2019-09-06 15:00:37,E. Mertens/A. Sabalenka,C. Dolehide/V. King,player2,30,30,"[4, 5][-, -][-, -]",0.6,0.48
2019-09-06 15:01:04,E. Mertens/A. Sabalenka,C. Dolehide/V. King,player2,30,30,"[4, 5][-, -][-, -]",0.61,0.47
2019-09-06 15:01:25,E. Mertens/A. Sabalenka,C. Dolehide/V. King,player2,30,40,"[4, 5][-, -][-, -]",0.53,0.55
2019-09-06 15:01:52,E. Mertens/A. Sabalenka,C. Dolehide/V. King,player1,0,0,"[4, 6][0, 0][-, -]",0.48,0.6
2019-09-06 15:04:22,E. Mertens/A. Sabalenka,C. Dolehide/V. King,player1,0,0,"[4, 6][0, 0][-, -]",0.47,0.61
2019-09-06 15:04:44,E. Mertens/A. Sabalenka,C. Dolehide/V. King,player1,15,0,"[4, 6][0, 0][-, -]",0.47,0.61
2019-09-06 15:04:49,E. Mertens/A. Sabalenka,C. Dolehide/V. King,player1,15,0,"[4, 6][0, 0][-, -]",0.5,0.57
2019-09-06 15:05:11,E. Mertens/A. Sabalenka,C. Dolehide/V. King,player1,15,0,"[4, 6][0, 0][-, -]",0.49,0.58
2019-09-06 15:05:27,E. Mertens/A. Sabalenka,C. Dolehide/V. King,player1,15,15,"[4, 6][0, 0][-, -]",0.47,0.61
2019-09-06 15:05:54,E. Mertens/A. Sabalenka,C. Dolehide/V. King,player1,15,30,"[4, 6][0, 0][-, -]",0.47,0.61
2019-09-06 15:05:59,E. Mertens/A. Sabalenka,C. Dolehide/V. King,player1,15,30,"[4, 6][0, 0][-, -]",0.42,0.65
2019-09-06 15:06:20,E. Mertens/A. Sabalenka,C. Dolehide/V. King,player1,15,30,"[4, 6][0, 0][-, -]",0.41,0.67
2019-09-06 15:06:31,E. Mertens/A. Sabalenka,C. Dolehide/V. King,player1,15,40,"[4, 6][0, 0][-, -]",0.41,0.67
2019-09-06 15:06:37,E. Mertens/A. Sabalenka,C. Dolehide/V. King,player1,15,40,"[4, 6][0, 0][-, -]",0.37,0.7
2019-09-06 15:06:58,E. Mertens/A. Sabalenka,C. Dolehide/V. King,player1,30,40,"[4, 6][0, 0][-, -]",0.4,0.67
2019-09-06 15:07:20,E. Mertens/A. Sabalenka,C. Dolehide/V. King,player2,0,0,"[4, 6][0, 1][-, -]",0.33,0.74
2019-09-06 15:07:36,E. Mertens/A. Sabalenka,C. Dolehide/V. King,player2,0,0,"[4, 6][0, 1][-, -]",0.36,0.7
2019-09-06 15:07:47,E. Mertens/A. Sabalenka,C. Dolehide/V. King,player2,0,0,"[4, 6][0, 1][-, -]",0.36,0.71
2019-09-06 15:08:14,E. Mertens/A. Sabalenka,C. Dolehide/V. King,player2,15,0,"[4, 6][0, 1][-, -]",0.4,0.67
2019-09-06 15:08:35,E. Mertens/A. Sabalenka,C. Dolehide/V. King,player2,15,15,"[4, 6][0, 1][-, -]",0.4,0.67
2019-09-06 15:08:41,E. Mertens/A. Sabalenka,C. Dolehide/V. King,player2,15,15,"[4, 6][0, 1][-, -]",0.36,0.7
2019-09-06 15:09:02,E. Mertens/A. Sabalenka,C. Dolehide/V. King,player2,15,15,"[4, 6][0, 1][-, -]",0.37,0.7
2019-09-06 15:09:18,E. Mertens/A. Sabalenka,C. Dolehide/V. King,player2,30,15,"[4, 6][0, 1][-, -]",0.37,0.7
2019-09-06 15:09:24,E. Mertens/A. Sabalenka,C. Dolehide/V. King,player2,30,15,"[4, 6][0, 1][-, -]",0.41,0.67
2019-09-06 15:09:45,E. Mertens/A. Sabalenka,C. Dolehide/V. King,player2,30,30,"[4, 6][0, 1][-, -]",0.36,0.7
2019-09-06 15:10:01,E. Mertens/A. Sabalenka,C. Dolehide/V. King,player2,30,40,"[4, 6][0, 1][-, -]",0.32,0.75
2019-09-06 15:10:23,E. Mertens/A. Sabalenka,C. Dolehide/V. King,player2,40,40,"[4, 6][0, 1][-, -]",0.32,0.75
2019-09-06 15:10:28,E. Mertens/A. Sabalenka,C. Dolehide/V. King,player2,40,40,"[4, 6][0, 1][-, -]",0.36,0.7
2019-09-06 15:10:45,E. Mertens/A. Sabalenka,C. Dolehide/V. King,player2,40,40,"[4, 6][0, 1][-, -]",0.38,0.69
2019-09-06 15:10:55,E. Mertens/A. Sabalenka,C. Dolehide/V. King,player2,ADV,40,"[4, 6][0, 1][-, -]",0.43,0.65
2019-09-06 15:11:28,E. Mertens/A. Sabalenka,C. Dolehide/V. King,player2,40,40,"[4, 6][0, 1][-, -]",0.37,0.7
2019-09-06 15:13:30,E. Mertens/A. Sabalenka,C. Dolehide/V. King,player1,0,0,"[4, 6][1, 1][-, -]",0.49,0.58
2019-09-06 15:14:08,E. Mertens/A. Sabalenka,C. Dolehide/V. King,player1,0,15,"[4, 6][1, 1][-, -]",0.44,0.63
2019-09-06 15:14:41,E. Mertens/A. Sabalenka,C. Dolehide/V. King,player1,15,15,"[4, 6][1, 1][-, -]",0.44,0.63
2019-09-06 15:14:46,E. Mertens/A. Sabalenka,C. Dolehide/V. King,player1,15,15,"[4, 6][1, 1][-, -]",0.48,0.6
2019-09-06 15:15:07,E. Mertens/A. Sabalenka,C. Dolehide/V. King,player1,30,15,"[4, 6][1, 1][-, -]",0.48,0.6
2019-09-06 15:15:13,E. Mertens/A. Sabalenka,C. Dolehide/V. King,player1,30,15,"[4, 6][1, 1][-, -]",0.51,0.56
2019-09-06 15:15:29,E. Mertens/A. Sabalenka,C. Dolehide/V. King,player1,30,30,"[4, 6][1, 1][-, -]",0.48,0.6
2019-09-06 15:15:50,E. Mertens/A. Sabalenka,C. Dolehide/V. King,player1,30,30,"[4, 6][1, 1][-, -]",0.47,0.61
2019-09-06 15:16:07,E. Mertens/A. Sabalenka,C. Dolehide/V. King,player1,40,30,"[4, 6][1, 1][-, -]",0.51,0.56
2019-09-06 15:16:39,E. Mertens/A. Sabalenka,C. Dolehide/V. King,player1,40,40,"[4, 6][1, 1][-, -]",0.48,0.6
2019-09-06 15:17:06,E. Mertens/A. Sabalenka,C. Dolehide/V. King,player1,40,ADV,"[4, 6][1, 1][-, -]",0.48,0.6
2019-09-06 15:17:11,E. Mertens/A. Sabalenka,C. Dolehide/V. King,player1,40,ADV,"[4, 6][1, 1][-, -]",0.42,0.65
2019-09-06 15:17:32,E. Mertens/A. Sabalenka,C. Dolehide/V. King,player1,40,40,"[4, 6][1, 1][-, -]",0.47,0.61
2019-09-06 15:17:48,E. Mertens/A. Sabalenka,C. Dolehide/V. King,player1,40,40,"[4, 6][1, 1][-, -]",0.45,0.62
2019-09-06 15:18:10,E. Mertens/A. Sabalenka,C. Dolehide/V. King,player1,40,ADV,"[4, 6][1, 1][-, -]",0.45,0.62
2019-09-06 15:18:15,E. Mertens/A. Sabalenka,C. Dolehide/V. King,player1,40,ADV,"[4, 6][1, 1][-, -]",0.41,0.67
2019-09-06 15:18:31,E. Mertens/A. Sabalenka,C. Dolehide/V. King,player1,40,ADV,"[4, 6][1, 1][-, -]",0.39,0.68
2019-09-06 15:20:02,E. Mertens/A. Sabalenka,C. Dolehide/V. King,player1,40,40,"[4, 6][1, 1][-, -]",0.41,0.67
2019-09-06 15:21:06,E. Mertens/A. Sabalenka,C. Dolehide/V. King,player1,40,40,"[4, 6][1, 1][-, -]",0.42,0.65
2019-09-06 15:21:33,E. Mertens/A. Sabalenka,C. Dolehide/V. King,player1,ADV,40,"[4, 6][1, 1][-, -]",0.48,0.6
2019-09-06 15:21:38,E. Mertens/A. Sabalenka,C. Dolehide/V. King,player1,ADV,40,"[4, 6][1, 1][-, -]",0.51,0.56
2019-09-06 15:22:05,E. Mertens/A. Sabalenka,C. Dolehide/V. King,player2,0,0,"[4, 6][2, 1][-, -]",0.55,0.52
2019-09-06 15:23:52,E. Mertens/A. Sabalenka,C. Dolehide/V. King,player2,15,0,"[4, 6][2, 1][-, -]",0.58,0.49
2019-09-06 15:24:19,E. Mertens/A. Sabalenka,C. Dolehide/V. King,player2,15,0,"[4, 6][2, 1][-, -]",0.6,0.48
2019-09-06 15:24:30,E. Mertens/A. Sabalenka,C. Dolehide/V. King,player2,30,0,"[4, 6][2, 1][-, -]",0.62,0.45
2019-09-06 15:25:02,E. Mertens/A. Sabalenka,C. Dolehide/V. King,player2,40,0,"[4, 6][2, 1][-, -]",0.62,0.45
