booker,game_teams,game_time,log,team1,team2,url
Pinnacle,"Cleveland Indians - Boston Red Sox Betting Odds, Baseball - MLB","Today, 13 Aug  2019, 23:10",08/13/19 04:18 PM,2.0,1.93,https://www.oddsportal.com/baseball/usa/mlb/cleveland-indians-boston-red-sox-C871ckCm/
Unibet,"Cleveland Indians - Boston Red Sox Betting Odds, Baseball - MLB","Today, 13 Aug  2019, 23:10",08/13/19 04:18 PM,1.95,1.93,https://www.oddsportal.com/baseball/usa/mlb/cleveland-indians-boston-red-sox-C871ckCm/
best deal,"Cleveland Indians - Boston Red Sox Betting Odds, Baseball - MLB","Today, 13 Aug  2019, 23:10",08/13/19 04:18 PM,2.0,1.95,https://www.oddsportal.com/baseball/usa/mlb/cleveland-indians-boston-red-sox-C871ckCm/
18bet,"Detroit Tigers - Seattle Mariners Betting Odds, Baseball - MLB","Today, 13 Aug  2019, 23:10",08/13/19 04:18 PM,1.63,2.4,https://www.oddsportal.com/baseball/usa/mlb/detroit-tigers-seattle-mariners-jJS60wpP/
1xBet,"Detroit Tigers - Seattle Mariners Betting Odds, Baseball - MLB","Today, 13 Aug  2019, 23:10",08/13/19 04:18 PM,1.64,2.35,https://www.oddsportal.com/baseball/usa/mlb/detroit-tigers-seattle-mariners-jJS60wpP/
Asianodds,"Detroit Tigers - Seattle Mariners Betting Odds, Baseball - MLB","Today, 13 Aug  2019, 23:10",08/13/19 04:18 PM,1.65,2.43,https://www.oddsportal.com/baseball/usa/mlb/detroit-tigers-seattle-mariners-jJS60wpP/
bet-at-home,"Detroit Tigers - Seattle Mariners Betting Odds, Baseball - MLB","Today, 13 Aug  2019, 23:10",08/13/19 04:18 PM,1.59,2.33,https://www.oddsportal.com/baseball/usa/mlb/detroit-tigers-seattle-mariners-jJS60wpP/
bet365,"Detroit Tigers - Seattle Mariners Betting Odds, Baseball - MLB","Today, 13 Aug  2019, 23:10",08/13/19 04:18 PM,1.62,2.4,https://www.oddsportal.com/baseball/usa/mlb/detroit-tigers-seattle-mariners-jJS60wpP/
Bethard,"Detroit Tigers - Seattle Mariners Betting Odds, Baseball - MLB","Today, 13 Aug  2019, 23:10",08/13/19 04:18 PM,1.61,2.35,https://www.oddsportal.com/baseball/usa/mlb/detroit-tigers-seattle-mariners-jJS60wpP/
bwin,"Detroit Tigers - Seattle Mariners Betting Odds, Baseball - MLB","Today, 13 Aug  2019, 23:10",08/13/19 04:18 PM,1.6,2.4,https://www.oddsportal.com/baseball/usa/mlb/detroit-tigers-seattle-mariners-jJS60wpP/
Coolbet,"Detroit Tigers - Seattle Mariners Betting Odds, Baseball - MLB","Today, 13 Aug  2019, 23:10",08/13/19 04:18 PM,1.63,2.4,https://www.oddsportal.com/baseball/usa/mlb/detroit-tigers-seattle-mariners-jJS60wpP/
Marathonbet,"Detroit Tigers - Seattle Mariners Betting Odds, Baseball - MLB","Today, 13 Aug  2019, 23:10",08/13/19 04:18 PM,1.62,2.38,https://www.oddsportal.com/baseball/usa/mlb/detroit-tigers-seattle-mariners-jJS60wpP/
Pinnacle,"Detroit Tigers - Seattle Mariners Betting Odds, Baseball - MLB","Today, 13 Aug  2019, 23:10",08/13/19 04:18 PM,1.65,2.43,https://www.oddsportal.com/baseball/usa/mlb/detroit-tigers-seattle-mariners-jJS60wpP/
Unibet,"Detroit Tigers - Seattle Mariners Betting Odds, Baseball - MLB","Today, 13 Aug  2019, 23:10",08/13/19 04:18 PM,1.6,2.45,https://www.oddsportal.com/baseball/usa/mlb/detroit-tigers-seattle-mariners-jJS60wpP/
best deal,"Detroit Tigers - Seattle Mariners Betting Odds, Baseball - MLB","Today, 13 Aug  2019, 23:10",08/13/19 04:18 PM,1.65,2.45,https://www.oddsportal.com/baseball/usa/mlb/detroit-tigers-seattle-mariners-jJS60wpP/
18bet,"Miami Marlins - Los Angeles Dodgers Betting Odds, Baseball - MLB","Today, 13 Aug  2019, 23:10",08/13/19 04:18 PM,2.88,1.46,https://www.oddsportal.com/baseball/usa/mlb/miami-marlins-los-angeles-dodgers-no2QiotP/
1xBet,"Miami Marlins - Los Angeles Dodgers Betting Odds, Baseball - MLB","Today, 13 Aug  2019, 23:10",08/13/19 04:18 PM,2.89,1.46,https://www.oddsportal.com/baseball/usa/mlb/miami-marlins-los-angeles-dodgers-no2QiotP/
Asianodds,"Miami Marlins - Los Angeles Dodgers Betting Odds, Baseball - MLB","Today, 13 Aug  2019, 23:10",08/13/19 04:18 PM,2.9,1.48,https://www.oddsportal.com/baseball/usa/mlb/miami-marlins-los-angeles-dodgers-no2QiotP/
bet-at-home,"Miami Marlins - Los Angeles Dodgers Betting Odds, Baseball - MLB","Today, 13 Aug  2019, 23:10",08/13/19 04:18 PM,2.76,1.43,https://www.oddsportal.com/baseball/usa/mlb/miami-marlins-los-angeles-dodgers-no2QiotP/
bet365,"Miami Marlins - Los Angeles Dodgers Betting Odds, Baseball - MLB","Today, 13 Aug  2019, 23:10",08/13/19 04:18 PM,2.8,1.45,https://www.oddsportal.com/baseball/usa/mlb/miami-marlins-los-angeles-dodgers-no2QiotP/
Bethard,"Miami Marlins - Los Angeles Dodgers Betting Odds, Baseball - MLB","Today, 13 Aug  2019, 23:10",08/13/19 04:18 PM,2.75,1.44,https://www.oddsportal.com/baseball/usa/mlb/miami-marlins-los-angeles-dodgers-no2QiotP/
bwin,"Miami Marlins - Los Angeles Dodgers Betting Odds, Baseball - MLB","Today, 13 Aug  2019, 23:10",08/13/19 04:18 PM,2.7,1.48,https://www.oddsportal.com/baseball/usa/mlb/miami-marlins-los-angeles-dodgers-no2QiotP/
Coolbet,"Miami Marlins - Los Angeles Dodgers Betting Odds, Baseball - MLB","Today, 13 Aug  2019, 23:10",08/13/19 04:18 PM,2.85,1.47,https://www.oddsportal.com/baseball/usa/mlb/miami-marlins-los-angeles-dodgers-no2QiotP/
Marathonbet,"Miami Marlins - Los Angeles Dodgers Betting Odds, Baseball - MLB","Today, 13 Aug  2019, 23:10",08/13/19 04:18 PM,2.8,1.47,https://www.oddsportal.com/baseball/usa/mlb/miami-marlins-los-angeles-dodgers-no2QiotP/
Pinnacle,"Miami Marlins - Los Angeles Dodgers Betting Odds, Baseball - MLB","Today, 13 Aug  2019, 23:10",08/13/19 04:18 PM,2.9,1.48,https://www.oddsportal.com/baseball/usa/mlb/miami-marlins-los-angeles-dodgers-no2QiotP/
Unibet,"Miami Marlins - Los Angeles Dodgers Betting Odds, Baseball - MLB","Today, 13 Aug  2019, 23:10",08/13/19 04:18 PM,2.85,1.47,https://www.oddsportal.com/baseball/usa/mlb/miami-marlins-los-angeles-dodgers-no2QiotP/
best deal,"Miami Marlins - Los Angeles Dodgers Betting Odds, Baseball - MLB","Today, 13 Aug  2019, 23:10",08/13/19 04:18 PM,2.9,1.48,https://www.oddsportal.com/baseball/usa/mlb/miami-marlins-los-angeles-dodgers-no2QiotP/
18bet,"Atlanta Braves - New York Mets Betting Odds, Baseball - MLB","Today, 13 Aug  2019, 23:20",08/13/19 04:18 PM,1.77,2.15,https://www.oddsportal.com/baseball/usa/mlb/atlanta-braves-new-york-mets-hSEYecht/
1xBet,"Atlanta Braves - New York Mets Betting Odds, Baseball - MLB","Today, 13 Aug  2019, 23:20",08/13/19 04:18 PM,1.77,2.13,https://www.oddsportal.com/baseball/usa/mlb/atlanta-braves-new-york-mets-hSEYecht/
Asianodds,"Atlanta Braves - New York Mets Betting Odds, Baseball - MLB","Today, 13 Aug  2019, 23:20",08/13/19 04:18 PM,1.78,2.19,https://www.oddsportal.com/baseball/usa/mlb/atlanta-braves-new-york-mets-hSEYecht/
bet-at-home,"Atlanta Braves - New York Mets Betting Odds, Baseball - MLB","Today, 13 Aug  2019, 23:20",08/13/19 04:18 PM,1.7,2.12,https://www.oddsportal.com/baseball/usa/mlb/atlanta-braves-new-york-mets-hSEYecht/
bet365,"Atlanta Braves - New York Mets Betting Odds, Baseball - MLB","Today, 13 Aug  2019, 23:20",08/13/19 04:18 PM,1.76,2.1,https://www.oddsportal.com/baseball/usa/mlb/atlanta-braves-new-york-mets-hSEYecht/
Bethard,"Atlanta Braves - New York Mets Betting Odds, Baseball - MLB","Today, 13 Aug  2019, 23:20",08/13/19 04:18 PM,1.71,2.1,https://www.oddsportal.com/baseball/usa/mlb/atlanta-braves-new-york-mets-hSEYecht/
bwin,"Atlanta Braves - New York Mets Betting Odds, Baseball - MLB","Today, 13 Aug  2019, 23:20",08/13/19 04:18 PM,1.72,2.15,https://www.oddsportal.com/baseball/usa/mlb/atlanta-braves-new-york-mets-hSEYecht/
Coolbet,"Atlanta Braves - New York Mets Betting Odds, Baseball - MLB","Today, 13 Aug  2019, 23:20",08/13/19 04:18 PM,1.75,2.18,https://www.oddsportal.com/baseball/usa/mlb/atlanta-braves-new-york-mets-hSEYecht/
Marathonbet,"Atlanta Braves - New York Mets Betting Odds, Baseball - MLB","Today, 13 Aug  2019, 23:20",08/13/19 04:18 PM,1.75,2.15,https://www.oddsportal.com/baseball/usa/mlb/atlanta-braves-new-york-mets-hSEYecht/
Pinnacle,"Atlanta Braves - New York Mets Betting Odds, Baseball - MLB","Today, 13 Aug  2019, 23:20",08/13/19 04:18 PM,1.78,2.19,https://www.oddsportal.com/baseball/usa/mlb/atlanta-braves-new-york-mets-hSEYecht/
Unibet,"Atlanta Braves - New York Mets Betting Odds, Baseball - MLB","Today, 13 Aug  2019, 23:20",08/13/19 04:18 PM,1.72,2.23,https://www.oddsportal.com/baseball/usa/mlb/atlanta-braves-new-york-mets-hSEYecht/
best deal,"Atlanta Braves - New York Mets Betting Odds, Baseball - MLB","Today, 13 Aug  2019, 23:20",08/13/19 04:18 PM,1.78,2.23,https://www.oddsportal.com/baseball/usa/mlb/atlanta-braves-new-york-mets-hSEYecht/
18bet,"Chicago White Sox - Houston Astros Betting Odds, Baseball - MLB","Today, 13 Aug  2019, 23:40",08/13/19 04:18 PM,4.11,1.27,https://www.oddsportal.com/baseball/usa/mlb/chicago-white-sox-houston-astros-pM59eTt0/
1xBet,"Chicago White Sox - Houston Astros Betting Odds, Baseball - MLB","Today, 13 Aug  2019, 23:40",08/13/19 04:18 PM,3.68,1.31,https://www.oddsportal.com/baseball/usa/mlb/chicago-white-sox-houston-astros-pM59eTt0/
Asianodds,"Chicago White Sox - Houston Astros Betting Odds, Baseball - MLB","Today, 13 Aug  2019, 23:40",08/13/19 04:18 PM,4.14,1.28,https://www.oddsportal.com/baseball/usa/mlb/chicago-white-sox-houston-astros-pM59eTt0/
bet-at-home,"Chicago White Sox - Houston Astros Betting Odds, Baseball - MLB","Today, 13 Aug  2019, 23:40",08/13/19 04:18 PM,3.62,1.28,https://www.oddsportal.com/baseball/usa/mlb/chicago-white-sox-houston-astros-pM59eTt0/
bet365,"Chicago White Sox - Houston Astros Betting Odds, Baseball - MLB","Today, 13 Aug  2019, 23:40",08/13/19 04:18 PM,3.65,1.3,https://www.oddsportal.com/baseball/usa/mlb/chicago-white-sox-houston-astros-pM59eTt0/
Bethard,"Chicago White Sox - Houston Astros Betting Odds, Baseball - MLB","Today, 13 Aug  2019, 23:40",08/13/19 04:18 PM,3.9,1.26,https://www.oddsportal.com/baseball/usa/mlb/chicago-white-sox-houston-astros-pM59eTt0/
bwin,"Chicago White Sox - Houston Astros Betting Odds, Baseball - MLB","Today, 13 Aug  2019, 23:40",08/13/19 04:18 PM,3.6,1.3,https://www.oddsportal.com/baseball/usa/mlb/chicago-white-sox-houston-astros-pM59eTt0/
Coolbet,"Chicago White Sox - Houston Astros Betting Odds, Baseball - MLB","Today, 13 Aug  2019, 23:40",08/13/19 04:18 PM,4.0,1.28,https://www.oddsportal.com/baseball/usa/mlb/chicago-white-sox-houston-astros-pM59eTt0/
Marathonbet,"Chicago White Sox - Houston Astros Betting Odds, Baseball - MLB","Today, 13 Aug  2019, 23:40",08/13/19 04:18 PM,3.58,1.32,https://www.oddsportal.com/baseball/usa/mlb/chicago-white-sox-houston-astros-pM59eTt0/
Pinnacle,"Chicago White Sox - Houston Astros Betting Odds, Baseball - MLB","Today, 13 Aug  2019, 23:40",08/13/19 04:18 PM,4.14,1.28,https://www.oddsportal.com/baseball/usa/mlb/chicago-white-sox-houston-astros-pM59eTt0/
Unibet,"Chicago White Sox - Houston Astros Betting Odds, Baseball - MLB","Today, 13 Aug  2019, 23:40",08/13/19 04:18 PM,3.9,1.28,https://www.oddsportal.com/baseball/usa/mlb/chicago-white-sox-houston-astros-pM59eTt0/
best deal,"Chicago White Sox - Houston Astros Betting Odds, Baseball - MLB","Today, 13 Aug  2019, 23:40",08/13/19 04:18 PM,4.14,1.32,https://www.oddsportal.com/baseball/usa/mlb/chicago-white-sox-houston-astros-pM59eTt0/
18bet,"Milwaukee Brewers - Minnesota Twins Betting Odds, Baseball - MLB","Tomorrow, 14 Aug  2019, 00:10",08/13/19 04:18 PM,1.64,2.37,https://www.oddsportal.com/baseball/usa/mlb/milwaukee-brewers-minnesota-twins-M1JxeH7n/
1xBet,"Milwaukee Brewers - Minnesota Twins Betting Odds, Baseball - MLB","Tomorrow, 14 Aug  2019, 00:10",08/13/19 04:18 PM,1.65,2.34,https://www.oddsportal.com/baseball/usa/mlb/milwaukee-brewers-minnesota-twins-M1JxeH7n/
Asianodds,"Milwaukee Brewers - Minnesota Twins Betting Odds, Baseball - MLB","Tomorrow, 14 Aug  2019, 00:10",08/13/19 04:18 PM,1.66,2.4,https://www.oddsportal.com/baseball/usa/mlb/milwaukee-brewers-minnesota-twins-M1JxeH7n/
bet-at-home,"Milwaukee Brewers - Minnesota Twins Betting Odds, Baseball - MLB","Tomorrow, 14 Aug  2019, 00:10",08/13/19 04:18 PM,1.59,2.31,https://www.oddsportal.com/baseball/usa/mlb/milwaukee-brewers-minnesota-twins-M1JxeH7n/
bet365,"Milwaukee Brewers - Minnesota Twins Betting Odds, Baseball - MLB","Tomorrow, 14 Aug  2019, 00:10",08/13/19 04:18 PM,1.6,2.45,https://www.oddsportal.com/baseball/usa/mlb/milwaukee-brewers-minnesota-twins-M1JxeH7n/
Bethard,"Milwaukee Brewers - Minnesota Twins Betting Odds, Baseball - MLB","Tomorrow, 14 Aug  2019, 00:10",08/13/19 04:18 PM,1.61,2.3,https://www.oddsportal.com/baseball/usa/mlb/milwaukee-brewers-minnesota-twins-M1JxeH7n/
bwin,"Milwaukee Brewers - Minnesota Twins Betting Odds, Baseball - MLB","Tomorrow, 14 Aug  2019, 00:10",08/13/19 04:18 PM,1.62,2.35,https://www.oddsportal.com/baseball/usa/mlb/milwaukee-brewers-minnesota-twins-M1JxeH7n/
Coolbet,"Milwaukee Brewers - Minnesota Twins Betting Odds, Baseball - MLB","Tomorrow, 14 Aug  2019, 00:10",08/13/19 04:18 PM,1.65,2.36,https://www.oddsportal.com/baseball/usa/mlb/milwaukee-brewers-minnesota-twins-M1JxeH7n/
Marathonbet,"Milwaukee Brewers - Minnesota Twins Betting Odds, Baseball - MLB","Tomorrow, 14 Aug  2019, 00:10",08/13/19 04:18 PM,1.63,2.36,https://www.oddsportal.com/baseball/usa/mlb/milwaukee-brewers-minnesota-twins-M1JxeH7n/
Pinnacle,"Milwaukee Brewers - Minnesota Twins Betting Odds, Baseball - MLB","Tomorrow, 14 Aug  2019, 00:10",08/13/19 04:18 PM,1.66,2.4,https://www.oddsportal.com/baseball/usa/mlb/milwaukee-brewers-minnesota-twins-M1JxeH7n/
Unibet,"Milwaukee Brewers - Minnesota Twins Betting Odds, Baseball - MLB","Tomorrow, 14 Aug  2019, 00:10",08/13/19 04:18 PM,1.66,2.33,https://www.oddsportal.com/baseball/usa/mlb/milwaukee-brewers-minnesota-twins-M1JxeH7n/
best deal,"Milwaukee Brewers - Minnesota Twins Betting Odds, Baseball - MLB","Tomorrow, 14 Aug  2019, 00:10",08/13/19 04:18 PM,1.66,2.45,https://www.oddsportal.com/baseball/usa/mlb/milwaukee-brewers-minnesota-twins-M1JxeH7n/
18bet,"Kansas City Royals - St.Louis Cardinals Betting Odds, Baseball - MLB","Tomorrow, 14 Aug  2019, 00:15",08/13/19 04:18 PM,3.17,1.4,https://www.oddsportal.com/baseball/usa/mlb/kansas-city-royals-st-louis-cardinals-b53cbVds/
1xBet,"Kansas City Royals - St.Louis Cardinals Betting Odds, Baseball - MLB","Tomorrow, 14 Aug  2019, 00:15",08/13/19 04:18 PM,3.08,1.41,https://www.oddsportal.com/baseball/usa/mlb/kansas-city-royals-st-louis-cardinals-b53cbVds/
Asianodds,"Kansas City Royals - St.Louis Cardinals Betting Odds, Baseball - MLB","Tomorrow, 14 Aug  2019, 00:15",08/13/19 04:18 PM,3.17,1.42,https://www.oddsportal.com/baseball/usa/mlb/kansas-city-royals-st-louis-cardinals-b53cbVds/
bet-at-home,"Kansas City Royals - St.Louis Cardinals Betting Odds, Baseball - MLB","Tomorrow, 14 Aug  2019, 00:15",08/13/19 04:18 PM,3.05,1.37,https://www.oddsportal.com/baseball/usa/mlb/kansas-city-royals-st-louis-cardinals-b53cbVds/
bet365,"Kansas City Royals - St.Louis Cardinals Betting Odds, Baseball - MLB","Tomorrow, 14 Aug  2019, 00:15",08/13/19 04:18 PM,3.15,1.38,https://www.oddsportal.com/baseball/usa/mlb/kansas-city-royals-st-louis-cardinals-b53cbVds/
Bethard,"Kansas City Royals - St.Louis Cardinals Betting Odds, Baseball - MLB","Tomorrow, 14 Aug  2019, 00:15",08/13/19 04:18 PM,3.0,1.38,https://www.oddsportal.com/baseball/usa/mlb/kansas-city-royals-st-louis-cardinals-b53cbVds/
bwin,"Kansas City Royals - St.Louis Cardinals Betting Odds, Baseball - MLB","Tomorrow, 14 Aug  2019, 00:15",08/13/19 04:18 PM,3.0,1.4,https://www.oddsportal.com/baseball/usa/mlb/kansas-city-royals-st-louis-cardinals-b53cbVds/
Coolbet,"Kansas City Royals - St.Louis Cardinals Betting Odds, Baseball - MLB","Tomorrow, 14 Aug  2019, 00:15",08/13/19 04:18 PM,3.0,1.44,https://www.oddsportal.com/baseball/usa/mlb/kansas-city-royals-st-louis-cardinals-b53cbVds/
Marathonbet,"Kansas City Royals - St.Louis Cardinals Betting Odds, Baseball - MLB","Tomorrow, 14 Aug  2019, 00:15",08/13/19 04:18 PM,3.1,1.4,https://www.oddsportal.com/baseball/usa/mlb/kansas-city-royals-st-louis-cardinals-b53cbVds/
Pinnacle,"Kansas City Royals - St.Louis Cardinals Betting Odds, Baseball - MLB","Tomorrow, 14 Aug  2019, 00:15",08/13/19 04:18 PM,3.17,1.42,https://www.oddsportal.com/baseball/usa/mlb/kansas-city-royals-st-louis-cardinals-b53cbVds/
Unibet,"Kansas City Royals - St.Louis Cardinals Betting Odds, Baseball - MLB","Tomorrow, 14 Aug  2019, 00:15",08/13/19 04:18 PM,3.0,1.44,https://www.oddsportal.com/baseball/usa/mlb/kansas-city-royals-st-louis-cardinals-b53cbVds/
best deal,"Kansas City Royals - St.Louis Cardinals Betting Odds, Baseball - MLB","Tomorrow, 14 Aug  2019, 00:15",08/13/19 04:18 PM,3.17,1.44,https://www.oddsportal.com/baseball/usa/mlb/kansas-city-royals-st-louis-cardinals-b53cbVds/
18bet,"Colorado Rockies - Arizona Diamondbacks Betting Odds, Baseball - MLB","Tomorrow, 14 Aug  2019, 00:40",08/13/19 04:18 PM,2.22,1.72,https://www.oddsportal.com/baseball/usa/mlb/colorado-rockies-arizona-diamondbacks-0hItfyNh/
1xBet,"Colorado Rockies - Arizona Diamondbacks Betting Odds, Baseball - MLB","Tomorrow, 14 Aug  2019, 00:40",08/13/19 04:18 PM,1.81,2.08,https://www.oddsportal.com/baseball/usa/mlb/colorado-rockies-arizona-diamondbacks-0hItfyNh/
Asianodds,"Colorado Rockies - Arizona Diamondbacks Betting Odds, Baseball - MLB","Tomorrow, 14 Aug  2019, 00:40",08/13/19 04:18 PM,1.84,2.1,https://www.oddsportal.com/baseball/usa/mlb/colorado-rockies-arizona-diamondbacks-0hItfyNh/
bet-at-home,"Colorado Rockies - Arizona Diamondbacks Betting Odds, Baseball - MLB","Tomorrow, 14 Aug  2019, 00:40",08/13/19 04:18 PM,1.74,2.06,https://www.oddsportal.com/baseball/usa/mlb/colorado-rockies-arizona-diamondbacks-0hItfyNh/
bet365,"Colorado Rockies - Arizona Diamondbacks Betting Odds, Baseball - MLB","Tomorrow, 14 Aug  2019, 00:40",08/13/19 04:18 PM,1.8,2.05,https://www.oddsportal.com/baseball/usa/mlb/colorado-rockies-arizona-diamondbacks-0hItfyNh/
Bethard,"Colorado Rockies - Arizona Diamondbacks Betting Odds, Baseball - MLB","Tomorrow, 14 Aug  2019, 00:40",08/13/19 04:18 PM,1.8,2.05,https://www.oddsportal.com/baseball/usa/mlb/colorado-rockies-arizona-diamondbacks-0hItfyNh/
bwin,"Colorado Rockies - Arizona Diamondbacks Betting Odds, Baseball - MLB","Tomorrow, 14 Aug  2019, 00:40",08/13/19 04:18 PM,1.78,2.05,https://www.oddsportal.com/baseball/usa/mlb/colorado-rockies-arizona-diamondbacks-0hItfyNh/
Coolbet,"Colorado Rockies - Arizona Diamondbacks Betting Odds, Baseball - MLB","Tomorrow, 14 Aug  2019, 00:40",08/13/19 04:18 PM,1.8,2.11,https://www.oddsportal.com/baseball/usa/mlb/colorado-rockies-arizona-diamondbacks-0hItfyNh/
Marathonbet,"Colorado Rockies - Arizona Diamondbacks Betting Odds, Baseball - MLB","Tomorrow, 14 Aug  2019, 00:40",08/13/19 04:18 PM,1.79,2.09,https://www.oddsportal.com/baseball/usa/mlb/colorado-rockies-arizona-diamondbacks-0hItfyNh/
Pinnacle,"Colorado Rockies - Arizona Diamondbacks Betting Odds, Baseball - MLB","Tomorrow, 14 Aug  2019, 00:40",08/13/19 04:18 PM,2.21,1.76,https://www.oddsportal.com/baseball/usa/mlb/colorado-rockies-arizona-diamondbacks-0hItfyNh/
Unibet,"Colorado Rockies - Arizona Diamondbacks Betting Odds, Baseball - MLB","Tomorrow, 14 Aug  2019, 00:40",08/13/19 04:18 PM,1.81,2.08,https://www.oddsportal.com/baseball/usa/mlb/colorado-rockies-arizona-diamondbacks-0hItfyNh/
best deal,"Colorado Rockies - Arizona Diamondbacks Betting Odds, Baseball - MLB","Tomorrow, 14 Aug  2019, 00:40",08/13/19 04:18 PM,2.22,2.11,https://www.oddsportal.com/baseball/usa/mlb/colorado-rockies-arizona-diamondbacks-0hItfyNh/
18bet,"San Francisco Giants - Oakland Athletics Betting Odds, Baseball - MLB","Tomorrow, 14 Aug  2019, 01:45",08/13/19 04:18 PM,1.92,1.96,https://www.oddsportal.com/baseball/usa/mlb/san-francisco-giants-oakland-athletics-rH7ogexa/
1xBet,"San Francisco Giants - Oakland Athletics Betting Odds, Baseball - MLB","Tomorrow, 14 Aug  2019, 01:45",08/13/19 04:18 PM,1.9,1.97,https://www.oddsportal.com/baseball/usa/mlb/san-francisco-giants-oakland-athletics-rH7ogexa/
Asianodds,"San Francisco Giants - Oakland Athletics Betting Odds, Baseball - MLB","Tomorrow, 14 Aug  2019, 01:45",08/13/19 04:18 PM,1.94,1.98,https://www.oddsportal.com/baseball/usa/mlb/san-francisco-giants-oakland-athletics-rH7ogexa/
bet-at-home,"San Francisco Giants - Oakland Athletics Betting Odds, Baseball - MLB","Tomorrow, 14 Aug  2019, 01:45",08/13/19 04:18 PM,1.82,1.95,https://www.oddsportal.com/baseball/usa/mlb/san-francisco-giants-oakland-athletics-rH7ogexa/
bet365,"San Francisco Giants - Oakland Athletics Betting Odds, Baseball - MLB","Tomorrow, 14 Aug  2019, 01:45",08/13/19 04:18 PM,1.9,1.9,https://www.oddsportal.com/baseball/usa/mlb/san-francisco-giants-oakland-athletics-rH7ogexa/
Bethard,"San Francisco Giants - Oakland Athletics Betting Odds, Baseball - MLB","Tomorrow, 14 Aug  2019, 01:45",08/13/19 04:18 PM,1.87,1.91,https://www.oddsportal.com/baseball/usa/mlb/san-francisco-giants-oakland-athletics-rH7ogexa/
bwin,"San Francisco Giants - Oakland Athletics Betting Odds, Baseball - MLB","Tomorrow, 14 Aug  2019, 01:45",08/13/19 04:18 PM,1.87,1.95,https://www.oddsportal.com/baseball/usa/mlb/san-francisco-giants-oakland-athletics-rH7ogexa/
Coolbet,"San Francisco Giants - Oakland Athletics Betting Odds, Baseball - MLB","Tomorrow, 14 Aug  2019, 01:45",08/13/19 04:18 PM,1.94,1.94,https://www.oddsportal.com/baseball/usa/mlb/san-francisco-giants-oakland-athletics-rH7ogexa/
Marathonbet,"San Francisco Giants - Oakland Athletics Betting Odds, Baseball - MLB","Tomorrow, 14 Aug  2019, 01:45",08/13/19 04:18 PM,1.88,1.98,https://www.oddsportal.com/baseball/usa/mlb/san-francisco-giants-oakland-athletics-rH7ogexa/
