In-Play,arb,booker,dev_rst1,dev_rst2,dev_rst3,game_time,log,name_team1,name_team2,result1,result2,result3,score,url
 In Play Odds,1.0978184377199156,Interwetten,N/D,N/D,N/D,2019-08-21 12:35:00,2019-08-21 12:47:52,Cincinnati Reds , San Diego Padres ,1.45,2.45,N/D,1st Inning 0:0 (0:0),https://www.oddsportal.com/baseball/usa/mlb/
 In Play Odds,1.0477570238526415,Marathonbet,N/D,N/D,N/D,2019-08-21 12:35:00,2019-08-21 12:47:52,Cincinnati Reds , San Diego Padres ,2.51,1.54,N/D,1st Inning 0:0 (0:0),https://www.oddsportal.com/baseball/usa/mlb/
 In Play Odds,1.0451612903225806,NordicBet,N/D,N/D,N/D,2019-08-21 12:35:00,2019-08-21 12:47:52,Cincinnati Reds , San Diego Padres ,1.55,2.5,N/D,1st Inning 0:0 (0:0),https://www.oddsportal.com/baseball/usa/mlb/
 In Play Odds,1.0702101903818642,Pinnacle,N/D,N/D,N/D,2019-08-21 12:35:00,2019-08-21 12:47:52,Cincinnati Reds , San Diego Padres ,1.56,2.33,N/D,1st Inning 0:0 (0:0),https://www.oddsportal.com/baseball/usa/mlb/
 In Play Odds,1.0602910602910602,Sportingbet,N/D,N/D,N/D,2019-08-21 12:35:00,2019-08-21 12:47:52,Cincinnati Reds , San Diego Padres ,1.48,2.6,N/D,1st Inning 0:0 (0:0),https://www.oddsportal.com/baseball/usa/mlb/
 In Play Odds,1.0576923076923077,Unibet,N/D,N/D,N/D,2019-08-21 12:35:00,2019-08-21 12:47:52,Cincinnati Reds , San Diego Padres ,1.56,2.4,N/D,1st Inning 0:0 (0:0),https://www.oddsportal.com/baseball/usa/mlb/
 In Play Odds,0.7830217591173767,best deal,N/D,N/D,N/D,2019-08-21 12:35:00,2019-08-21 12:47:52,Cincinnati Reds , San Diego Padres ,2.51,2.6,N/D,1st Inning 0:0 (0:0),https://www.oddsportal.com/baseball/usa/mlb/
NO,1.0748825642442663,10Bet,N/D,N/D,N/D,2019-08-21 13:10:00,2019-08-21 12:47:53,Minnesota Twins , Chicago White Sox,1.54,2.35,N/D,N/D,https://www.oddsportal.com/baseball/usa/mlb/
NO,1.0575139146567718,188BET,N/D,N/D,N/D,2019-08-21 13:10:00,2019-08-21 12:47:53,Minnesota Twins , Chicago White Sox,1.54,2.45,N/D,N/D,https://www.oddsportal.com/baseball/usa/mlb/
NO,1.0306434625608105,18bet,N/D,N/D,N/D,2019-08-21 13:10:00,2019-08-21 12:47:53,Minnesota Twins , Chicago White Sox,1.57,2.54,N/D,N/D,https://www.oddsportal.com/baseball/usa/mlb/
NO,1.0347264284272157,1xBet,N/D,N/D,N/D,2019-08-21 13:10:00,2019-08-21 12:47:53,Minnesota Twins , Chicago White Sox,1.56,2.54,N/D,N/D,https://www.oddsportal.com/baseball/usa/mlb/
NO,1.04251012145749,888sport,N/D,N/D,N/D,2019-08-21 13:10:00,2019-08-21 12:47:53,Minnesota Twins , Chicago White Sox,1.52,2.6,N/D,N/D,https://www.oddsportal.com/baseball/usa/mlb/
NO,1.0195243869243522,Asianodds,N/D,N/D,N/D,2019-08-21 13:10:00,2019-08-21 12:47:53,Minnesota Twins , Chicago White Sox,1.61,2.51,N/D,N/D,https://www.oddsportal.com/baseball/usa/mlb/
NO,1.0572916666666665,bet-at-home,N/D,N/D,N/D,2019-08-21 13:10:00,2019-08-21 12:47:53,Minnesota Twins , Chicago White Sox,1.5,2.56,N/D,N/D,https://www.oddsportal.com/baseball/usa/mlb/
NO,1.0290995379043337,bet365,N/D,N/D,N/D,2019-08-21 13:10:00,2019-08-21 12:47:53,Minnesota Twins , Chicago White Sox,1.57,2.55,N/D,N/D,https://www.oddsportal.com/baseball/usa/mlb/
NO,1.029776674937965,Betclic,N/D,N/D,N/D,2019-08-21 13:10:00,2019-08-21 12:47:53,Minnesota Twins , Chicago White Sox,1.55,2.6,N/D,N/D,https://www.oddsportal.com/baseball/usa/mlb/
NO,1.051282051282051,Betfair,N/D,N/D,N/D,2019-08-21 13:10:00,2019-08-21 12:47:53,Minnesota Twins , Chicago White Sox,1.5,2.6,N/D,N/D,https://www.oddsportal.com/baseball/usa/mlb/
NO,1.0536093418259023,Betfred,N/D,N/D,N/D,2019-08-21 13:10:00,2019-08-21 12:47:53,Minnesota Twins , Chicago White Sox,1.57,2.4,N/D,N/D,https://www.oddsportal.com/baseball/usa/mlb/
NO,1.0491889063317634,Bethard,N/D,N/D,N/D,2019-08-21 13:10:00,2019-08-21 12:47:53,Minnesota Twins , Chicago White Sox,1.56,2.45,N/D,N/D,https://www.oddsportal.com/baseball/usa/mlb/
NO,1.0495780590717299,Betsafe,N/D,N/D,N/D,2019-08-21 13:10:00,2019-08-21 12:47:53,Minnesota Twins , Chicago White Sox,1.58,2.4,N/D,N/D,https://www.oddsportal.com/baseball/usa/mlb/
NO,1.0495780590717299,Betsson,N/D,N/D,N/D,2019-08-21 13:10:00,2019-08-21 12:47:53,Minnesota Twins , Chicago White Sox,1.58,2.4,N/D,N/D,https://www.oddsportal.com/baseball/usa/mlb/
NO,1.053324555628703,BetVictor,N/D,N/D,N/D,2019-08-21 13:10:00,2019-08-21 12:47:53,Minnesota Twins , Chicago White Sox,1.55,2.45,N/D,N/D,https://www.oddsportal.com/baseball/usa/mlb/
NO,1.0410256410256409,Betway,N/D,N/D,N/D,2019-08-21 13:10:00,2019-08-21 12:47:53,Minnesota Twins , Chicago White Sox,1.56,2.5,N/D,N/D,https://www.oddsportal.com/baseball/usa/mlb/
NO,1.0451612903225806,BoyleSports,N/D,N/D,N/D,2019-08-21 13:10:00,2019-08-21 12:47:53,Minnesota Twins , Chicago White Sox,1.55,2.5,N/D,N/D,https://www.oddsportal.com/baseball/usa/mlb/
NO,1.045105940465358,bwin,N/D,N/D,N/D,2019-08-21 13:10:00,2019-08-21 12:47:53,Minnesota Twins , Chicago White Sox,1.57,2.45,N/D,N/D,https://www.oddsportal.com/baseball/usa/mlb/
NO,1.0536093418259023,ComeOn,N/D,N/D,N/D,2019-08-21 13:10:00,2019-08-21 12:47:53,Minnesota Twins , Chicago White Sox,1.57,2.4,N/D,N/D,https://www.oddsportal.com/baseball/usa/mlb/
NO,1.029776674937965,Coolbet,N/D,N/D,N/D,2019-08-21 13:10:00,2019-08-21 12:47:53,Minnesota Twins , Chicago White Sox,1.55,2.6,N/D,N/D,https://www.oddsportal.com/baseball/usa/mlb/
NO,1.040418207318628,Dafabet,N/D,N/D,N/D,2019-08-21 13:10:00,2019-08-21 12:47:53,Minnesota Twins , Chicago White Sox,1.55,2.53,N/D,N/D,https://www.oddsportal.com/baseball/usa/mlb/
NO,1.029776674937965,Expekt,N/D,N/D,N/D,2019-08-21 13:10:00,2019-08-21 12:47:53,Minnesota Twins , Chicago White Sox,1.55,2.6,N/D,N/D,https://www.oddsportal.com/baseball/usa/mlb/
NO,1.0666666666666667,Interwetten,N/D,N/D,N/D,2019-08-21 13:10:00,2019-08-21 12:47:53,Minnesota Twins , Chicago White Sox,1.5,2.5,N/D,N/D,https://www.oddsportal.com/baseball/usa/mlb/
NO,1.0483520417295251,Leonbets,N/D,N/D,N/D,2019-08-21 13:10:00,2019-08-21 12:47:53,Minnesota Twins , Chicago White Sox,1.51,2.59,N/D,N/D,https://www.oddsportal.com/baseball/usa/mlb/
NO,1.0369475485754556,Marathonbet,N/D,N/D,N/D,2019-08-21 13:10:00,2019-08-21 12:47:53,Minnesota Twins , Chicago White Sox,1.54,2.58,N/D,N/D,https://www.oddsportal.com/baseball/usa/mlb/
NO,1.0495780590717299,NordicBet,N/D,N/D,N/D,2019-08-21 13:10:00,2019-08-21 12:47:53,Minnesota Twins , Chicago White Sox,1.58,2.4,N/D,N/D,https://www.oddsportal.com/baseball/usa/mlb/
NO,1.0483520417295251,Oddsring,N/D,N/D,N/D,2019-08-21 13:10:00,2019-08-21 12:47:53,Minnesota Twins , Chicago White Sox,1.51,2.59,N/D,N/D,https://www.oddsportal.com/baseball/usa/mlb/
NO,1.0195243869243522,Pinnacle,N/D,N/D,N/D,2019-08-21 13:10:00,2019-08-21 12:47:53,Minnesota Twins , Chicago White Sox,1.61,2.51,N/D,N/D,https://www.oddsportal.com/baseball/usa/mlb/
NO,1.0467677160253919,SBOBET,N/D,N/D,N/D,2019-08-21 13:10:00,2019-08-21 12:47:53,Minnesota Twins , Chicago White Sox,1.55,2.49,N/D,N/D,https://www.oddsportal.com/baseball/usa/mlb/
NO,1.045105940465358,Sportingbet,N/D,N/D,N/D,2019-08-21 13:10:00,2019-08-21 12:47:53,Minnesota Twins , Chicago White Sox,1.57,2.45,N/D,N/D,https://www.oddsportal.com/baseball/usa/mlb/
NO,1.0457516339869282,Titanbet,N/D,N/D,N/D,2019-08-21 13:10:00,2019-08-21 12:47:53,Minnesota Twins , Chicago White Sox,1.53,2.55,N/D,N/D,https://www.oddsportal.com/baseball/usa/mlb/
NO,1.0295787862327788,Unibet,N/D,N/D,N/D,2019-08-21 13:10:00,2019-08-21 12:47:53,Minnesota Twins , Chicago White Sox,1.54,2.63,N/D,N/D,https://www.oddsportal.com/baseball/usa/mlb/
NO,1.0013461493044895,best deal,N/D,N/D,N/D,2019-08-21 13:10:00,2019-08-21 12:47:53,Minnesota Twins , Chicago White Sox,1.61,2.63,N/D,N/D,https://www.oddsportal.com/baseball/usa/mlb/
NO,1.0693114455084358,10Bet,N/D,N/D,N/D,2019-08-21 13:10:00,2019-08-21 12:47:53,Tampa Bay Rays , Seattle Mariners,1.29,3.4,N/D,N/D,https://www.oddsportal.com/baseball/usa/mlb/
NO,1.0633484162895928,188BET,N/D,N/D,N/D,2019-08-21 13:10:00,2019-08-21 12:47:53,Tampa Bay Rays , Seattle Mariners,1.3,3.4,N/D,N/D,https://www.oddsportal.com/baseball/usa/mlb/
NO,1.0287545324226326,18bet,N/D,N/D,N/D,2019-08-21 13:10:00,2019-08-21 12:47:53,Tampa Bay Rays , Seattle Mariners,1.34,3.54,N/D,N/D,https://www.oddsportal.com/baseball/usa/mlb/
NO,1.0350979090607368,1xBet,N/D,N/D,N/D,2019-08-21 13:10:00,2019-08-21 12:47:53,Tampa Bay Rays , Seattle Mariners,1.31,3.68,N/D,N/D,https://www.oddsportal.com/baseball/usa/mlb/
NO,1.0503871619346874,888sport,N/D,N/D,N/D,2019-08-21 13:10:00,2019-08-21 12:47:53,Tampa Bay Rays , Seattle Mariners,1.33,3.35,N/D,N/D,https://www.oddsportal.com/baseball/usa/mlb/
NO,1.0172713667435183,Asianodds,N/D,N/D,N/D,2019-08-21 13:10:00,2019-08-21 12:47:53,Tampa Bay Rays , Seattle Mariners,1.34,3.69,N/D,N/D,https://www.oddsportal.com/baseball/usa/mlb/
NO,1.0627599762307445,bet-at-home,N/D,N/D,N/D,2019-08-21 13:10:00,2019-08-21 12:47:53,Tampa Bay Rays , Seattle Mariners,1.31,3.34,N/D,N/D,https://www.oddsportal.com/baseball/usa/mlb/
NO,1.0411365564037318,bet365,N/D,N/D,N/D,2019-08-21 13:10:00,2019-08-21 12:47:53,Tampa Bay Rays , Seattle Mariners,1.31,3.6,N/D,N/D,https://www.oddsportal.com/baseball/usa/mlb/
NO,1.0264550264550265,Betclic,N/D,N/D,N/D,2019-08-21 13:10:00,2019-08-21 12:47:53,Tampa Bay Rays , Seattle Mariners,1.35,3.5,N/D,N/D,https://www.oddsportal.com/baseball/usa/mlb/
NO,1.0470085470085468,Betfred,N/D,N/D,N/D,2019-08-21 13:10:00,2019-08-21 12:47:53,Tampa Bay Rays , Seattle Mariners,1.3,3.6,N/D,N/D,https://www.oddsportal.com/baseball/usa/mlb/
NO,1.0549450549450547,Bethard,N/D,N/D,N/D,2019-08-21 13:10:00,2019-08-21 12:47:53,Tampa Bay Rays , Seattle Mariners,1.3,3.5,N/D,N/D,https://www.oddsportal.com/baseball/usa/mlb/
NO,1.0450489194710246,Betsafe,N/D,N/D,N/D,2019-08-21 13:10:00,2019-08-21 12:47:53,Tampa Bay Rays , Seattle Mariners,1.31,3.55,N/D,N/D,https://www.oddsportal.com/baseball/usa/mlb/
NO,1.0450489194710246,Betsson,N/D,N/D,N/D,2019-08-21 13:10:00,2019-08-21 12:47:53,Tampa Bay Rays , Seattle Mariners,1.31,3.55,N/D,N/D,https://www.oddsportal.com/baseball/usa/mlb/
NO,1.0470085470085468,BetVictor,N/D,N/D,N/D,2019-08-21 13:10:00,2019-08-21 12:47:53,Tampa Bay Rays , Seattle Mariners,1.3,3.6,N/D,N/D,https://www.oddsportal.com/baseball/usa/mlb/
NO,1.0490730643402397,Betway,N/D,N/D,N/D,2019-08-21 13:10:00,2019-08-21 12:47:53,Tampa Bay Rays , Seattle Mariners,1.31,3.5,N/D,N/D,https://www.oddsportal.com/baseball/usa/mlb/
NO,1.0549450549450547,BoyleSports,N/D,N/D,N/D,2019-08-21 13:10:00,2019-08-21 12:47:53,Tampa Bay Rays , Seattle Mariners,1.3,3.5,N/D,N/D,https://www.oddsportal.com/baseball/usa/mlb/
NO,1.0437710437710437,bwin,N/D,N/D,N/D,2019-08-21 13:10:00,2019-08-21 12:47:53,Tampa Bay Rays , Seattle Mariners,1.35,3.3,N/D,N/D,https://www.oddsportal.com/baseball/usa/mlb/
NO,1.0549450549450547,ComeOn,N/D,N/D,N/D,2019-08-21 13:10:00,2019-08-21 12:47:53,Tampa Bay Rays , Seattle Mariners,1.3,3.5,N/D,N/D,https://www.oddsportal.com/baseball/usa/mlb/
NO,1.0296574770258982,Coolbet,N/D,N/D,N/D,2019-08-21 13:10:00,2019-08-21 12:47:53,Tampa Bay Rays , Seattle Mariners,1.33,3.6,N/D,N/D,https://www.oddsportal.com/baseball/usa/mlb/
NO,1.0264550264550265,Expekt,N/D,N/D,N/D,2019-08-21 13:10:00,2019-08-21 12:47:53,Tampa Bay Rays , Seattle Mariners,1.35,3.5,N/D,N/D,https://www.oddsportal.com/baseball/usa/mlb/
NO,1.0722610722610721,Interwetten,N/D,N/D,N/D,2019-08-21 13:10:00,2019-08-21 12:47:53,Tampa Bay Rays , Seattle Mariners,1.3,3.3,N/D,N/D,https://www.oddsportal.com/baseball/usa/mlb/
NO,1.0516934046345812,Leonbets,N/D,N/D,N/D,2019-08-21 13:10:00,2019-08-21 12:47:53,Tampa Bay Rays , Seattle Mariners,1.32,3.4,N/D,N/D,https://www.oddsportal.com/baseball/usa/mlb/
NO,1.0380479735318444,Marathonbet,N/D,N/D,N/D,2019-08-21 13:10:00,2019-08-21 12:47:53,Tampa Bay Rays , Seattle Mariners,1.3,3.72,N/D,N/D,https://www.oddsportal.com/baseball/usa/mlb/
NO,1.0450489194710246,NordicBet,N/D,N/D,N/D,2019-08-21 13:10:00,2019-08-21 12:47:53,Tampa Bay Rays , Seattle Mariners,1.31,3.55,N/D,N/D,https://www.oddsportal.com/baseball/usa/mlb/
NO,1.0516934046345812,Oddsring,N/D,N/D,N/D,2019-08-21 13:10:00,2019-08-21 12:47:53,Tampa Bay Rays , Seattle Mariners,1.32,3.4,N/D,N/D,https://www.oddsportal.com/baseball/usa/mlb/
NO,1.0172713667435183,Pinnacle,N/D,N/D,N/D,2019-08-21 13:10:00,2019-08-21 12:47:53,Tampa Bay Rays , Seattle Mariners,1.34,3.69,N/D,N/D,https://www.oddsportal.com/baseball/usa/mlb/
NO,1.0650887573964496,SBOBET,N/D,N/D,N/D,2019-08-21 13:10:00,2019-08-21 12:47:53,Tampa Bay Rays , Seattle Mariners,1.3,3.38,N/D,N/D,https://www.oddsportal.com/baseball/usa/mlb/
NO,1.0437710437710437,Sportingbet,N/D,N/D,N/D,2019-08-21 13:10:00,2019-08-21 12:47:53,Tampa Bay Rays , Seattle Mariners,1.35,3.3,N/D,N/D,https://www.oddsportal.com/baseball/usa/mlb/
NO,1.0432033719704952,Titanbet,N/D,N/D,N/D,2019-08-21 13:10:00,2019-08-21 12:47:53,Tampa Bay Rays , Seattle Mariners,1.3,3.65,N/D,N/D,https://www.oddsportal.com/baseball/usa/mlb/
NO,1.0305958132045088,Unibet,N/D,N/D,N/D,2019-08-21 13:10:00,2019-08-21 12:47:53,Tampa Bay Rays , Seattle Mariners,1.35,3.45,N/D,N/D,https://www.oddsportal.com/baseball/usa/mlb/
NO,1.009557945041816,best deal,N/D,N/D,N/D,2019-08-21 13:10:00,2019-08-21 12:47:53,Tampa Bay Rays , Seattle Mariners,1.35,3.72,N/D,N/D,https://www.oddsportal.com/baseball/usa/mlb/
NO,1.0700082968557778,10Bet,N/D,N/D,N/D,2019-08-21 15:40:00,2019-08-21 12:47:53,Arizona Diamondbacks , Colorado Rockies,1.83,1.91,N/D,N/D,https://www.oddsportal.com/baseball/usa/mlb/
NO,1.0638297872340425,188BET,N/D,N/D,N/D,2019-08-21 15:40:00,2019-08-21 12:47:53,Arizona Diamondbacks , Colorado Rockies,1.88,1.88,N/D,N/D,https://www.oddsportal.com/baseball/usa/mlb/
NO,1.0313662945241893,18bet,N/D,N/D,N/D,2019-08-21 15:40:00,2019-08-21 12:47:53,Arizona Diamondbacks , Colorado Rockies,1.9,1.98,N/D,N/D,https://www.oddsportal.com/baseball/usa/mlb/
NO,1.03359863255168,1xBet,N/D,N/D,N/D,2019-08-21 15:40:00,2019-08-21 12:47:53,Arizona Diamondbacks , Colorado Rockies,1.93,1.94,N/D,N/D,https://www.oddsportal.com/baseball/usa/mlb/
NO,1.047235244126436,888sport,N/D,N/D,N/D,2019-08-21 15:40:00,2019-08-21 12:47:53,Arizona Diamondbacks , Colorado Rockies,1.93,1.89,N/D,N/D,https://www.oddsportal.com/baseball/usa/mlb/
NO,1.020647277839977,Asianodds,N/D,N/D,N/D,2019-08-21 15:40:00,2019-08-21 12:47:53,Arizona Diamondbacks , Colorado Rockies,1.93,1.99,N/D,N/D,https://www.oddsportal.com/baseball/usa/mlb/
NO,1.058467741935484,bet-at-home,N/D,N/D,N/D,2019-08-21 15:40:00,2019-08-21 12:47:53,Arizona Diamondbacks , Colorado Rockies,1.86,1.92,N/D,N/D,https://www.oddsportal.com/baseball/usa/mlb/
NO,1.0526315789473684,bet365,N/D,N/D,N/D,2019-08-21 15:40:00,2019-08-21 12:47:53,Arizona Diamondbacks , Colorado Rockies,1.9,1.9,N/D,N/D,https://www.oddsportal.com/baseball/usa/mlb/
NO,1.026315789473684,Betclic,N/D,N/D,N/D,2019-08-21 15:40:00,2019-08-21 12:47:53,Arizona Diamondbacks , Colorado Rockies,1.9,2.0,N/D,N/D,https://www.oddsportal.com/baseball/usa/mlb/
NO,1.039136302294197,Betfair,N/D,N/D,N/D,2019-08-21 15:40:00,2019-08-21 12:47:53,Arizona Diamondbacks , Colorado Rockies,1.9,1.95,N/D,N/D,https://www.oddsportal.com/baseball/usa/mlb/
NO,1.0475798711092827,Betfred,N/D,N/D,N/D,2019-08-21 15:40:00,2019-08-21 12:47:53,Arizona Diamondbacks , Colorado Rockies,1.87,1.95,N/D,N/D,https://www.oddsportal.com/baseball/usa/mlb/
NO,1.0475798711092827,Bethard,N/D,N/D,N/D,2019-08-21 15:40:00,2019-08-21 12:47:53,Arizona Diamondbacks , Colorado Rockies,1.87,1.95,N/D,N/D,https://www.oddsportal.com/baseball/usa/mlb/
NO,1.0393046107331823,Betsafe,N/D,N/D,N/D,2019-08-21 15:40:00,2019-08-21 12:47:53,Arizona Diamondbacks , Colorado Rockies,1.89,1.96,N/D,N/D,https://www.oddsportal.com/baseball/usa/mlb/
NO,1.0393046107331823,Betsson,N/D,N/D,N/D,2019-08-21 15:40:00,2019-08-21 12:47:53,Arizona Diamondbacks , Colorado Rockies,1.89,1.96,N/D,N/D,https://www.oddsportal.com/baseball/usa/mlb/
NO,1.049875998897768,BetVictor,N/D,N/D,N/D,2019-08-21 15:40:00,2019-08-21 12:47:53,Arizona Diamondbacks , Colorado Rockies,1.9,1.91,N/D,N/D,https://www.oddsportal.com/baseball/usa/mlb/
NO,1.0471204188481675,Betway,N/D,N/D,N/D,2019-08-21 15:40:00,2019-08-21 12:47:53,Arizona Diamondbacks , Colorado Rockies,1.91,1.91,N/D,N/D,https://www.oddsportal.com/baseball/usa/mlb/
NO,1.0471204188481675,BoyleSports,N/D,N/D,N/D,2019-08-21 15:40:00,2019-08-21 12:47:53,Arizona Diamondbacks , Colorado Rockies,1.91,1.91,N/D,N/D,https://www.oddsportal.com/baseball/usa/mlb/
NO,1.0475798711092827,bwin,N/D,N/D,N/D,2019-08-21 15:40:00,2019-08-21 12:47:53,Arizona Diamondbacks , Colorado Rockies,1.95,1.87,N/D,N/D,https://www.oddsportal.com/baseball/usa/mlb/
NO,1.0475798711092827,ComeOn,N/D,N/D,N/D,2019-08-21 15:40:00,2019-08-21 12:47:53,Arizona Diamondbacks , Colorado Rockies,1.87,1.95,N/D,N/D,https://www.oddsportal.com/baseball/usa/mlb/
NO,1.0310374149659864,Coolbet,N/D,N/D,N/D,2019-08-21 15:40:00,2019-08-21 12:47:53,Arizona Diamondbacks , Colorado Rockies,1.96,1.92,N/D,N/D,https://www.oddsportal.com/baseball/usa/mlb/
NO,1.0365198711063373,Dafabet,N/D,N/D,N/D,2019-08-21 15:40:00,2019-08-21 12:47:53,Arizona Diamondbacks , Colorado Rockies,1.9,1.96,N/D,N/D,https://www.oddsportal.com/baseball/usa/mlb/
NO,1.026315789473684,Expekt,N/D,N/D,N/D,2019-08-21 15:40:00,2019-08-21 12:47:53,Arizona Diamondbacks , Colorado Rockies,1.9,2.0,N/D,N/D,https://www.oddsportal.com/baseball/usa/mlb/
NO,1.0668563300142246,Interwetten,N/D,N/D,N/D,2019-08-21 15:40:00,2019-08-21 12:47:53,Arizona Diamondbacks , Colorado Rockies,1.85,1.9,N/D,N/D,https://www.oddsportal.com/baseball/usa/mlb/
NO,1.0502232758145431,Leonbets,N/D,N/D,N/D,2019-08-21 15:40:00,2019-08-21 12:47:53,Arizona Diamondbacks , Colorado Rockies,1.87,1.94,N/D,N/D,https://www.oddsportal.com/baseball/usa/mlb/
NO,1.0363807222445967,Marathonbet,N/D,N/D,N/D,2019-08-21 15:40:00,2019-08-21 12:47:53,Arizona Diamondbacks , Colorado Rockies,1.91,1.95,N/D,N/D,https://www.oddsportal.com/baseball/usa/mlb/
NO,1.0393046107331823,NordicBet,N/D,N/D,N/D,2019-08-21 15:40:00,2019-08-21 12:47:53,Arizona Diamondbacks , Colorado Rockies,1.89,1.96,N/D,N/D,https://www.oddsportal.com/baseball/usa/mlb/
NO,1.0502232758145431,Oddsring,N/D,N/D,N/D,2019-08-21 15:40:00,2019-08-21 12:47:53,Arizona Diamondbacks , Colorado Rockies,1.87,1.94,N/D,N/D,https://www.oddsportal.com/baseball/usa/mlb/
NO,0.0,Pinnacle,N/D,N/D,N/D,2019-08-21 15:40:00,2019-08-21 12:47:53,Arizona Diamondbacks , Colorado Rockies,N/D,N/D,N/D,N/D,https://www.oddsportal.com/baseball/usa/mlb/
NO,1.0311744226220534,SBOBET,N/D,N/D,N/D,2019-08-21 15:40:00,2019-08-21 12:47:53,Arizona Diamondbacks , Colorado Rockies,1.97,1.91,N/D,N/D,https://www.oddsportal.com/baseball/usa/mlb/
NO,1.0475798711092827,Sportingbet,N/D,N/D,N/D,2019-08-21 15:40:00,2019-08-21 12:47:53,Arizona Diamondbacks , Colorado Rockies,1.95,1.87,N/D,N/D,https://www.oddsportal.com/baseball/usa/mlb/
NO,1.0471204188481675,Titanbet,N/D,N/D,N/D,2019-08-21 15:40:00,2019-08-21 12:47:53,Arizona Diamondbacks , Colorado Rockies,1.91,1.91,N/D,N/D,https://www.oddsportal.com/baseball/usa/mlb/
NO,1.0310374149659864,Unibet,N/D,N/D,N/D,2019-08-21 15:40:00,2019-08-21 12:47:53,Arizona Diamondbacks , Colorado Rockies,1.96,1.92,N/D,N/D,https://www.oddsportal.com/baseball/usa/mlb/
NO,1.0076142131979695,best deal,N/D,N/D,N/D,2019-08-21 15:40:00,2019-08-21 12:47:53,Arizona Diamondbacks , Colorado Rockies,1.97,2.0,N/D,N/D,https://www.oddsportal.com/baseball/usa/mlb/
 In Play Odds,1.0841332580463017,10Bet,N/D,N/D,N/D,2019-08-21 12:35:00,2019-08-21 12:48:54,Cincinnati Reds , San Diego Padres ,1.54,2.3,N/D,1st Inning 0:0 (0:0),https://www.oddsportal.com/baseball/usa/mlb/
 In Play Odds,1.0399377593360994,1xBet,N/D,N/D,N/D,2019-08-21 12:35:00,2019-08-21 12:48:54,Cincinnati Reds , San Diego Padres ,1.6,2.41,N/D,1st Inning 0:0 (0:0),https://www.oddsportal.com/baseball/usa/mlb/
 In Play Odds,1.0734400267662967,Asianodds,N/D,N/D,N/D,2019-08-21 12:35:00,2019-08-21 12:48:54,Cincinnati Reds , San Diego Padres ,1.58,2.27,N/D,1st Inning 0:0 (0:0),https://www.oddsportal.com/baseball/usa/mlb/
 In Play Odds,1.0455974842767295,Bethard,N/D,N/D,N/D,2019-08-21 12:35:00,2019-08-21 12:48:54,Cincinnati Reds , San Diego Padres ,1.59,2.4,N/D,1st Inning 0:0 (0:0),https://www.oddsportal.com/baseball/usa/mlb/
 In Play Odds,1.0495780590717299,Betsafe,N/D,N/D,N/D,2019-08-21 12:35:00,2019-08-21 12:48:54,Cincinnati Reds , San Diego Padres ,1.58,2.4,N/D,1st Inning 0:0 (0:0),https://www.oddsportal.com/baseball/usa/mlb/
 In Play Odds,1.0495780590717299,Betsson,N/D,N/D,N/D,2019-08-21 12:35:00,2019-08-21 12:48:54,Cincinnati Reds , San Diego Padres ,1.58,2.4,N/D,1st Inning 0:0 (0:0),https://www.oddsportal.com/baseball/usa/mlb/
 In Play Odds,1.0617580365479524,bwin,N/D,N/D,N/D,2019-08-21 12:35:00,2019-08-21 12:48:54,Cincinnati Reds , San Diego Padres ,1.53,2.45,N/D,1st Inning 0:0 (0:0),https://www.oddsportal.com/baseball/usa/mlb/
 In Play Odds,1.0600990496586802,Coolbet,N/D,N/D,N/D,2019-08-21 12:35:00,2019-08-21 12:48:54,Cincinnati Reds , San Diego Padres ,1.55,2.41,N/D,1st Inning 0:0 (0:0),https://www.oddsportal.com/baseball/usa/mlb/
 In Play Odds,1.1014492753623188,Interwetten,N/D,N/D,N/D,2019-08-21 12:35:00,2019-08-21 12:48:54,Cincinnati Reds , San Diego Padres ,1.5,2.3,N/D,1st Inning 0:0 (0:0),https://www.oddsportal.com/baseball/usa/mlb/
 In Play Odds,1.0475297060662914,Marathonbet,N/D,N/D,N/D,2019-08-21 12:35:00,2019-08-21 12:48:54,Cincinnati Reds , San Diego Padres ,2.46,1.56,N/D,1st Inning 0:0 (0:0),https://www.oddsportal.com/baseball/usa/mlb/
 In Play Odds,1.0495780590717299,NordicBet,N/D,N/D,N/D,2019-08-21 12:35:00,2019-08-21 12:48:54,Cincinnati Reds , San Diego Padres ,1.58,2.4,N/D,1st Inning 0:0 (0:0),https://www.oddsportal.com/baseball/usa/mlb/
 In Play Odds,1.0714086937162577,Pinnacle,N/D,N/D,N/D,2019-08-21 12:35:00,2019-08-21 12:48:54,Cincinnati Reds , San Diego Padres ,1.59,2.26,N/D,1st Inning 0:0 (0:0),https://www.oddsportal.com/baseball/usa/mlb/
 In Play Odds,1.0617580365479524,Sportingbet,N/D,N/D,N/D,2019-08-21 12:35:00,2019-08-21 12:48:54,Cincinnati Reds , San Diego Padres ,1.53,2.45,N/D,1st Inning 0:0 (0:0),https://www.oddsportal.com/baseball/usa/mlb/
 In Play Odds,1.0597145036504303,Unibet,N/D,N/D,N/D,2019-08-21 12:35:00,2019-08-21 12:48:54,Cincinnati Reds , San Diego Padres ,1.61,2.28,N/D,1st Inning 0:0 (0:0),https://www.oddsportal.com/baseball/usa/mlb/
